chunk_id,section_idx,section_header,section_name,subsection_name,topic_positive_negative,subject,procedure,claim_sentence,cross_ref,start_line,end_line,page,preview,chunk_text
252,103,다.,,,"긍정:보장,지급,환급; 부정:해지,소멸","피보험자,회사,계약자",해지,"보험료 및 해약환급금 산출방법서 // 회사의 기초서류 중 하나로서 보험약관에서 보장하는 위험에 대하여 보험 // 료 계약자적립액 해약환급금 등이 적정하게 계산될 수 있도록 산출기초 , ,",,9293,9374,153,니다. 미경과보험료 보험자가 보험계약자로부터 받은 영업보험료 중에서 아직 당해 보험료기 간이 경과하지 않은 ,"니다.
미경과보험료
보험자가 보험계약자로부터 받은 영업보험료 중에서 아직 당해 보험료기
간이 경과하지 않은 보험료를 말한다 가령 보험자가 년치 보험료를 받은 . 1
후 개월이 경과했다면 받은 보험료의 은 나머지 개월 미경과기간 에 6 , 1/2 6 ( )
대응하는 것으로 미경과보험료라 합니다.
보험료 및 해약환급금 산출방법서
회사의 기초서류 중 하나로서 보험약관에서 보장하는 위험에 대하여 보험
료 계약자적립액 해약환급금 등이 적정하게 계산될 수 있도록 산출기초 , ,
율 적용이율 계약체결비용 계약관리비용 위험률 등 을 사용하여 계산한 ( , , , )
방법을 기재하는 서류
위 의 규정에도 불구하고 피보험자 또는 계약자의 고의로 인해 특별약관이 󰊳 󰊱
소멸되는 경우에는 중대사유로 인한 해지 의 규정을 따릅니다 27.( ) .
제 회 보험료 및 회사의 보장개시 21. ( 1 )
󰊱 회사는 특별약관의 청약을 승낙하고 제 회 보험료를 받은 때부터 이 약관이 정 1
한 바에 따라 보장을 합니다 또한 회사가 청약과 함께 제 회 보험료를 받은 . , 1
후 승낙한 경우에도 제 회 보험료를 받은 때부터 보장이 개시됩니다 자동이체 1 .
또는 신용카드로 납입하는 경우에는 자동이체신청 또는 신용카드매출승인에 필
요한 정보를 제공한 때를 제 회 보험료를 받은 때로 하며 계약자의 책임 있는 1 ,
사유로 자동이체 또는 매출승인이 불가능한 경우에는 보험료가 납입되지 않은
것으로 봅니다.
󰊲 회사가 청약과 함께 제 회 보험료를 받고 청약을 승낙하기 전에 보험금 지급사유 1
가 발생하였을 때에도 보장개시일부터 이 약관이 정하는 바에 따라 보장을 합니"
253,104,다.,,,"긍정:보장,지급,보상,성립; 부정:해지","피보험자,보험수익자,회사,계약자",해지,회사가 보장을 개시하는 날로서 계약이 성립되고 제 회 보험료를 받은 날 1 // 경우에는 제 회 보험료를 받은 날을 말합니다 또한 보장개시일을 계약일 1  // 회사는 위 에도 불구하고 다음 중 한 가지에 해당되는 경우에는 보장을 하지 󰊳 󰊲,,9376,9420,154,다.  [Page 154] 154 보험 지식 보장개시일 회사가 보장을 개시하는 날로서 계약이 성립되고 제 회,"다.

[Page 154]
154
보험
지식
보장개시일
회사가 보장을 개시하는 날로서 계약이 성립되고 제 회 보험료를 받은 날 1
을 말하나 회사가 승낙하기 전이라도 청약과 함께 제 회 보험료를 받은 , 1
경우에는 제 회 보험료를 받은 날을 말합니다 또한 보장개시일을 계약일 1 . ,
로 봅니다.
회사는 위 에도 불구하고 다음 중 한 가지에 해당되는 경우에는 보장을 하지 󰊳 󰊲
않습니다.
계약 전 알릴 의무 의 규정에 따라 계약자 또는 피보험자가 회사에 알린 12.( ) ①
내용이나 건강진단 내용이 보험금 지급사유의 발생에 영향을 미쳤음을 회사
가 증명하는 경우
② 알릴 의무 위반의 효과 를 준용하여 회사가 보장을 하지 않을 수 있는 경 14.( )
우
진단계약에서 보험금 지급사유 발생할 때 까지 진단을 받지 않은 경우 다 . ③
만 진단계약에서 진단을 받지 않은 경우라도 상해로 보험금 지급사유가 발 ,
생하는 경우에는 보장을 해드립니다.
제 회 이후 보험료의 납입 22. ( 2 )
계약자는 제 회 이후의 보험료를 납입기일까지 납입하여야 하며 회사는 계약자가 2 ,
보험료를 납입한 경우에는 영수증을 발행합니다 다만 금융회사 우체국을 포함합 . , (
니다 를 통하여 보험료를 납입한 경우에는 그 금융회사 발행 증빙서류를 영수증으 )
로 대신합니다.
용어
풀이
납입기일
계약자가 제 회 이후의 보험료를 납입하기로 한 날을 말합니다 2 .
보험료의 납입이 연체되는 경우 납입최고 독촉 와 특별약관의 해지 23. ( ( ) )
계약자가 제 회 이후의 보험료를 납입기일까지 납입하지 않아 보험료 납입이 2 󰊱
연체 중인 경우에 회사는 일 보험기간이 년 미만인 경우에는 일 이상의 14 ( 1 7 )
기간을 납입최고 독촉 기간 납입최고 독촉 기간의 마지막 날이 영업일이 아닌 때 ( ) ( ( )
에는 최고 독촉 기간은 그 다음 날까지로 합니다 으로 정합니다 아래 사항에 ( ) ) .
대하여 서면 등기우편 등 전화 음성녹음 또는 전자문서 등으로 알려드립니다 ( ), ( ) .
다만 해지 전에 발생한 보험금 지급사유에 대하여 회사는 보상하여 드립니다 , .
계약자 보험수익자와 계약자가 다른 경우 보험수익자를 포함합니다 에게 납 ( ) ①
입최고 독촉 기간 내에 연체보험료를 납입하여야 한다는 내용 ( )
납입최고 독촉 기간이 끝나는 날까지 보험료를 납입하지 않을 경우 납입최고 ( ) ②
독촉 기간이 끝나는 날의 다음날에 계약이 해지"
254,104,다.,,,긍정:환급; 부정:해지,회사,해지,독촉 기간이 끝나는 날의 다음날에 계약이 해지된다는 내용 이 경우 계약이 ( ) ( // 해지되는 때에는 즉시 해약환급금에서 보험계약대출원금과 이자가 차감된다,,9376,9420,154, 내에 연체보험료를 납입하여야 한다는 내용 ( ) 납입최고 독촉 기간이 끝나는 날까지 보험료를 납입하지 않을," 내에 연체보험료를 납입하여야 한다는 내용 ( )
납입최고 독촉 기간이 끝나는 날까지 보험료를 납입하지 않을 경우 납입최고 ( ) ②
독촉 기간이 끝나는 날의 다음날에 계약이 해지된다는 내용 이 경우 계약이 ( ) (
해지되는 때에는 즉시 해약환급금에서 보험계약대출원금과 이자가 차감된다
는 내용을 포함합니다)
회사가 제 항에 따른 납입최고 독촉 등을 전화 음성녹음 로 안내하고자 할 1 ( ) ( ) ③
때 다음 각 호의 요건을 모두 충족하는 경우에 보험업감독규정 제 조 4-36 「 」
제 항에 따른 전자적 상품설명장치를 활용할 수 있습니다 3 ."
255,109,5. 제 호 및 제 호의 내용에 관한 사항을 계약자에게 안내할 것 3 4,,사항,"긍정:지급,환급; 부정:해지","회사,계약자",해지,위 에 따라 특별약관이 해지된 경우에는 해약환급금 에 따른 해약환급 28 // 금을 계약자에게 지급합니다 // 보험료의 납입을 연체하여 해지된 특별약관의 부활 효력회복 24,,9431,9507,155,5. 제 호 및 제 호의 내용에 관한 사항을 계약자에게 안내할 것 3 4 용어 풀이 납입최고 독촉 ( ) 약,"5. 제 호 및 제 호의 내용에 관한 사항을 계약자에게 안내할 것 3 4
용어
풀이
납입최고 독촉 ( )
약정된 기일까지 보험료가 납입되지 않을 경우 회사가 계약자에게 보험료 ,
의 납입을 재촉하는 것을 말합니다.
회사가 위 에 따른 납입최고 독촉 등을 전자문서로 안내하고자 할 경우에는 ( ) 󰊲 󰊱
계약자에게 서면 전자서명법 제 조 제 호에 따른 전자서명으로 동의를 얻어 , 2 2
수신확인을 조건으로 전자문서를 송신하여야 하며 계약자가 해당 전자문서에 ,
대하여 수신확인을 하기 전까지는 그 전자문서는 송신되지 않은 것으로 봅니
다 회사는 전자문서가 수신되지 않은 것을 확인한 경우에는 위 에서 정한 . 󰊱
내용을 서면 등기우편 등 또는 전화 음성녹음 로 다시 알려 드립니다 ( ) ( ) .

[Page 155]
특
별
약
관
상
해
질
병
상
해
및
질
병
비
용
반
려
동
물
반
려
동
물
의
료
비
무배당 프로미라이프 다이렉트 펫블리 반려견보험2508(CM)
155
인용
문구
전자서명법 제 조 정의 2 ( )
전자서명 이란 다음 각 목의 사항을 나타내는 데 이용하기 위하여 전 2. “ ”
자문서에 첨부되거나 논리적으로 결합된 전자적형태의 정보를 말한다.
가 서명자의 신원 .
나 서명자가 해당 전자문서에 서명하였다는 사실 .
위 에 따라 특별약관이 해지된 경우에는 해약환급금 에 따른 해약환급 28.( ) 󰊳 󰊱 󰊱
금을 계약자에게 지급합니다.
보험료의 납입을 연체하여 해지된 특별약관의 부활 효력회복 24. ( ( ))
보험료의 납입이 연체되는 경우 납입최고 독촉 와 특별약관의 해지 에 따라 23.( ( ) ) 󰊱
특별약관이 해지되었으나 해약환급금을 받지 않은 경우 보험계약대출 등에 따라 (
해약환급금이 차감되었으나 받지 않은 경우 또는 해약환급금이 없는 경우를 포함
합니다 계약자는 해지된 날부터 년 이내에 회사가 정한 절차에 따라 계약의 부 ) 3
활 효력회복 을 청약할 수 있습니다 회사가 부활 효력회복 을 승낙한 때에 계약자 ( ) . ( )
는 부활 효력회복 을 청약한 날까지의 연체된 보험료에 평균공시이율 범 ( ) “ + 1%”
위내에서 회사가 정하는 이율로 계산한 금액을 더하여 납입하여야 합니다 다만 . ,
금리연동형보험은 사업방법서에서 별도로 정한 이율로 계산합니다.
용어
풀이
부활 효력회복 ( )
보험료 납입을 연체하여 계약이 해지되고 계약자가 해약환급금을 받지 않
은 경우에 회사가 정하는 소정의 "
256,109,5. 제 호 및 제 호의 내용에 관한 사항을 계약자에게 안내할 것 3 4,,사항,"긍정:보장,지급,환급; 부정:해지,거절","회사,계약자",해지,보험료 납입을 연체하여 계약이 해지되고 계약자가 해약환급금을 받지 않 // 은 경우에 회사가 정하는 소정의 절차에 따라 해지된 계약을 다시 되살리 // 위 에 따라 해지된 특별약관을 부활 효력회복 하는 경우에는 계약 전 알릴 ( ) 12,,9431,9507,155,업방법서에서 별도로 정한 이율로 계산합니다. 용어 풀이 부활 효력회복 ( ) 보험료 납입을 연체하여 계약이 ,"업방법서에서 별도로 정한 이율로 계산합니다.
용어
풀이
부활 효력회복 ( )
보험료 납입을 연체하여 계약이 해지되고 계약자가 해약환급금을 받지 않
은 경우에 회사가 정하는 소정의 절차에 따라 해지된 계약을 다시 되살리
는 일
위 에 따라 해지된 특별약관을 부활 효력회복 하는 경우에는 계약 전 알릴 ( ) 12.( 󰊲 󰊱
의무 알릴 의무 위반의 효과 사기에 의한 계약 특별약관의 성 ), 14.( ), 15.( ), 16.(
립 및 제 회 보험료 및 회사의 보장개시 를 준용합니다 이 때 회사는 해지 ) 21.( 1 ) .
전 발생한 보험금 지급사유를 이유로 부활 효력회복 을 거절하지 않습니다 ( ) .
위 에서 정한 계약의 부활 효력회복 이 이루어진 경우라도 계약자 또는 피보 ( ) 󰊳 󰊱
험자가 최초계약을 청약시 회 이상 부활이 이루어진 경우 종전 모든 부활 청 (2
약 포함합니다 계약 전 알릴 의무 를 위반한 경우에는 알릴 의무 위반 .) 12.( ) 14.(
의 효과 가 적용됩니다 ) .
용어
풀이
평균공시이율
전체 보험회사 공시이율의 평균으로 이 계약 체결 시점의 이율을 말합니 ,"
257,110,다.,,,"긍정:보장,지급,환급,청구,변경; 부정:해지","보험수익자,회사,계약자",청구,"단 보험금의 지급사유 질병으로 인한 의료비보험금의 보장개시일 책임개시일 , 3 // 강제집행 등으로 인한 해지계약의 특별부활 효력회복 25 // 회사는 계약자의 해약환급금 청구권에 대한 강제집행 담보권실행 국세 및 지 , , 󰊱",,9509,9643,156,다. 금융감독원 홈페이지 의 업무자료 내 보험상품자료 에 ( (www.fss.or.kr) 「 」 「 」 서 ,"다.
금융감독원 홈페이지 의 업무자료 내 보험상품자료 에 ( (www.fss.or.kr) 「 」 「 」
서 확인할 수 있습니다.)
단 보험금의 지급사유 질병으로 인한 의료비보험금의 보장개시일 책임개시일 , 3.( ) ( )
은 부활 효력회복 일로부터 그 날을 포함하여 일이 지난날의 다음날입니다 ( ) 30 .
강제집행 등으로 인한 해지계약의 특별부활 효력회복 25. ( ( ))
회사는 계약자의 해약환급금 청구권에 대한 강제집행 담보권실행 국세 및 지 , , 󰊱
방세 체납처분절차에 따라 계약이 해지된 경우 해지 당시의 보험수익자가 계약
자의 동의를 얻어 계약 해지로 회사가 채권자에게 지급한 금액을 회사에 지급
합니다 특별약관 계약내용의 변경 등 의 절차에 따라 계약자 명의를 보 . 18.( ) 󰊱
험수익자로 변경하여 계약의 특별부활 효력회복 을 청약할 수 있음을 회사는 보 ( )
험수익자에게 통지하여야 합니다.
회사는 위 에 따른 계약자 명의변경 신청 및 계약의 특별부활 효력회복 청약 ( ) 󰊲 󰊱
을 승낙합니다.
회사는 위 의 통지를 지정된 보험수익자에게 하여야 합니다 다만 회사는 법 . , 󰊳 󰊱
정상속인이 보험수익자로 지정된 경우에는 위 의 통지를 계약자에게 할 수 󰊱
있습니다.
회사는 위 의 통지를 계약이 해지된 날부터 일 이내에 하여야 합니다 7 . 󰊴 󰊱
보험수익자는 통지를 받은 날 위 에 따라 계약자에게 통지된 경우에는 계약자 ( 󰊵 󰊳
가 통지를 받은 날을 말합니다 부터 일 이내에 위 의 절차를 이행할 수 있 ) 15 󰊱
습니다.

[Page 156]
156
용어
풀이
강제집행
강제집행이란 사법상 또는 행정법상의 의무를 이행하지 않는 사람에 대하
여 국가가 강제 권력으로 그 의무를 이행하는 것을 말합니다.
담보권실행
담보권실행이란 담보권을 설정한 채권자가 채무를 이행하지 않는 채무자
에 대하여 해당 담보권을 실행하는 것을 말합니다.
국세 및 지방세 체납처분 절차
국세 및 지방세 체납처분 절차란 국세 또는 지방세를 체납할 경우 국세
기본법 및 지방세법에 의하여 체납된 세금에 대하여 가산금 징수 독촉장 ,
발부 및 재산 압류 등의 집행을 하는 것을 말합니다 법원은 채권자의 신 .
청에 따른 강제집행 및 담보권실행으로 채무자의 해약환급금을 압류할 수
있으며 법원의 추심명령 또는 전부명령에 따라 회사는 채권자에게 해약환 ,
급금을 지급하게 됩니다 또한 국세 및 지방세 체납시 국세청 및 지방자 . ,
치단체"
258,110,다.,,,"긍정:지급,환급,청구,성립; 부정:해지,소멸","피보험자,보험수익자,회사,계약자",청구,"해약환급금을 압류할 수 // 급금을 지급하게 됩니다 또한 국세 및 지방세 체납시 국세청 및 지방자  // 치단체에 의해 채무자의 해약환급금이 압류될 수 있으며 체납처분 절차에 ,",,9509,9643,157,"해약환급금을 압류할 수 있으며 법원의 추심명령 또는 전부명령에 따라 회사는 채권자에게 해약환 , 급금을 지급","해약환급금을 압류할 수
있으며 법원의 추심명령 또는 전부명령에 따라 회사는 채권자에게 해약환 ,
급금을 지급하게 됩니다 또한 국세 및 지방세 체납시 국세청 및 지방자 . ,
치단체에 의해 채무자의 해약환급금이 압류될 수 있으며 체납처분 절차에 ,
따라 회사는 채권자에게 해약환급금을 지급하게 됩니다.
계약자의 임의해지 및 피보험자의 서면동의 철회 26. ( )
계약자는 계약이 소멸하기 전에는 언제든지 계약을 해지할 수 있으며 이 경우 회 ,
사는 해약환급금 에 따른 해약환급금을 계약자에게 지급합니다 다만 타인 28.( ) . , 󰊱
을 위한 계약의 경우에 계약자는 그 타인의 동의를 얻거나 보험증권을 소지한 경
우에 한하여 계약을 해지할 수 있습니다.
중대사유로 인한 해지 27. ( )
회사는 아래와 같은 사실이 있을 경우에는 그 사실을 안 날부터 개월 이내에 1 󰊱
계약을 해지할 수 있습니다.
계약자 피보험자 또는 보험수익자가 고의로 보험금 지급 사유를 발생시킨 , ①
경우
계약자 피보험자 또는 보험수익자가 보험금 청구에 관한 서류에 고의로 사 , ②
실과 다른 것을 기재하였거나 그 서류 또는 증거를 위조 또는 변조한 경우.
다만 이미 보험금 지급사유가 발생한 경우에는 이에 대한 보험금은 지급합 ,
니다.
회사가 위 에 따라 계약을 해지한 경우 회사는 그 취지를 계약자에게 통지하 󰊲 󰊱
고 해약환급금 에 따른 해약환급금을 지급합니다 28.( ) . 󰊱
해약환급금 28. ( )
이 약관에 따른 해약환급금은 보험료 및 해약환급금 산출방법서 에 따라 계산 “ ” 󰊱
합니다.
해약환급금의 지급사유가 발생한 경우 계약자는 회사에 해약환급금을 청구하여 󰊲
야 하며 회사는 청구를 접수한 날부터 영업일 이내에 해약환급금을 지급합니 , 3
다 해약환급금 지급일까지의 기간에 대한 이자의 계산은 별표 보험금을 지 . ‘ 1 【 】
급할 때의 적립이율 계산 에 따릅니다 ’ .
회사는 경과기간별 해약환급금에 관한 표를 계약자에게 제공합니다. 󰊳
특별약관의 재가입 29. ( )
특별약관이 다음 각 호의 조건을 충족하고 계약자가 제 항에 따라 재가입 의사를 4 󰊱
표시한 때에는 이 약관의 제 조 특별약관의 성립 및 보통약관 제 조 약관교부 16 ( ) 18 (
및 설명 의무 등 를 준용하여 회사가 정한 절차에 따라 계약자는 기존 특별약관 )
에 이어 재가입할 수 있으며 이 경우 회사는 기존 특별약관의 가입 이후 발생한 ,
상해 또는 질병을"
259,110,다.,,,"긍정:보장,변경; 부정:거절,제한","회사,계약자",변경,"상해 또는 질병을 사유로 가입을 거절할 수 없습니다 // 으며 회사는 이를 거절할 수 없습니다 다만 재가입 계약이 직전계약보다 보장 ,  // 기준에 따라 승낙하거나 일부 보장을 제한할 수 있습니다",,9509,9643,157, 설명 의무 등 를 준용하여 회사가 정한 절차에 따라 계약자는 기존 특별약관 ) 에 이어 재가입할 수 있으며," 설명 의무 등 를 준용하여 회사가 정한 절차에 따라 계약자는 기존 특별약관 )
에 이어 재가입할 수 있으며 이 경우 회사는 기존 특별약관의 가입 이후 발생한 ,
상해 또는 질병을 사유로 가입을 거절할 수 없습니다.
재가입일에 있어서 반려동물의 나이가 회사가 최초가입 당시 정한 재가입 나이 ①
의 범위 내일 것
재가입 전 특별약관의 보험료가 정상적으로 납입완료 되었을 것 ②
이 특별약관의 보험기간 종료 후 계약자가 재가입을 원하는 경우 계약자는 재가 󰊲
입 시점에서 회사가 판매하는 동일하거나 객관적이고 합리적인 범위내에서 기존
계약내용에 상응한 반려동물보험 상품 보험업감독규정 제 조 정의 에서 정한 장 ( 1-2 ( )
기손해보험에 한하며 이하 반려동물보험 상품 이라 합니다 으로 가입을 할 수 있 ) 「 」
으며 회사는 이를 거절할 수 없습니다 다만 재가입 계약이 직전계약보다 보장 , . ,
내용 및 범위 등이 확대된 경우 확대된 내용에 대해 회사는 재가입 시점의 인수
기준에 따라 승낙하거나 일부 보장을 제한할 수 있습니다.
회사는 계약자에게 재가입주기 보장내용 변경주기 가 끝나는 날 이전까지 회 이 ( ) 2 󰊳
상 재가입 요건 보장내용 변경내역 보험료 수준 재가입 절차 및 재가입 의사 , , ,
여부를 확인하는 내용 등을 서면 등기우편 등 전화 음성녹음 전자문서 휴대전 ( ), ( ), ,
화 문자메시지 또는 이에 준하는 전자적 의사표시 등으로 알려드리고 회사는 계 ,
약자의 재가입의사를 전화 음성녹음 직접 방문 또는 전자적 의사표시 통신판매 ( ), ,
계약의 경우 통신수단을 통해 확인합니다.
계약자는 에 따른 재가입안내와 재가입여부 확인 요청을 받은 경우 재가입 의 󰊴 󰊳
사를 표시하여야 합니다.

[Page 157]
특
별
약
관
상
해
질
병
상
해
및
질
병
비
용
반
려
동
물
반
려
동
물
의
료
비
무배당 프로미라이프 다이렉트 펫블리 반려견보험2508(CM)
157
및 에도 불구하고 회사가 계약자의 재가입 의사를 확인하지 못한 경우 계약 , ( 󰊵 󰊳 󰊴
자와의 연락두절로 회사의 안내가 계약자에게 도달하지 못한 경우 포함 에는 직 )
전계약과 동일한 조건으로 특별약관을 연장합니다 다만 특별약관이 연장된 경우 . ,
연장된 날 기준으로 매년 현재의 예정기초율 적용이율 위험률 등 적용 및 반려 ( , )
동물의 연령 증가 등의 사유로 보험요율이 변동될 수 있으며 이 때의 보험료는
보험료 및 해약환"
260,110,다.,,,"긍정:환급,청구; 부정:해지,취소","회사,계약자",청구,"보험료 및 해약환급금 산출방법서 에 따라 산출합니다 // 에 그 특별약관을 취소할 수 있으며 계약자가 연장된 특별약관을 취소하는 경우 , // 회사는 최초연장된 날 이후 계약자가 납입한 보험료 전액을 환급합니다",,9509,9643,157,"장된 날 기준으로 매년 현재의 예정기초율 적용이율 위험률 등 적용 및 반려 ( , ) 동물의 연령 증가 등의","장된 날 기준으로 매년 현재의 예정기초율 적용이율 위험률 등 적용 및 반려 ( , )
동물의 연령 증가 등의 사유로 보험요율이 변동될 수 있으며 이 때의 보험료는
보험료 및 해약환급금 산출방법서 에 따라 산출합니다. 「 」
에 따라 특별약관이 연장된 경우 계약자는 그 최초연장된 날로부터 일 이내 90 󰊶 󰊵
에 그 특별약관을 취소할 수 있으며 계약자가 연장된 특별약관을 취소하는 경우 ,
회사는 최초연장된 날 이후 계약자가 납입한 보험료 전액을 환급합니다.
에 따라 특별약관이 연장된 경우 특별약관의 연장일은 회사가 계약자의 재가입 󰊷 󰊵
의사를 확인한 날 계약자 등이 회사에 보험금을 청구함으로써 계약자에게 연락이 (
닿아 회사가 계약자의 재가입의사를 확인한 날 등 까지로 합니다 회사는 계약자 ) .
등이 회사에 보험금을 청구하는 등 계약자에게 연락이 닿으면 의 내용과 일 90 󰊳
이내 계약자의 재가입의사가 확인되지 않는 경우 특별약관이 해지된다는 사실을
알려드립니다.
에 따라 계약자에게 해지된다는 사실을 알려드린 최초시점부터 일 이내에 계 90 󰊸 󰊷
약자의 재가입 의사가 확인되지 않는 경우 해당 시점부터 특별약관은 해지됩니"
261,111,다.,,,"긍정:보장,지급,보상,환급; 부정:제외,해지,소멸,취소","피보험자,보험수익자,회사,계약자",해지,"품으로 재가입하는 것으로 하며 기존 특별약관은 해지됩니다 다만 계약자가 재 ,  // 가입을 원하지 않는 경우에는 해당 시점으로부터 특별약관은 해지됩니다 단 최초 ( , // 연장된 날로부터 일 이전에는 특별약관을 취소 또는 해지할 수 있습니다 90 ",,9645,9902,160,다. 에 따라 특별약관이 연장된 경우 계약자는 회사에 재가입 의사를 표시할 수 있 󰊹 󰊵 습니다 회사는 계약,"다.
에 따라 특별약관이 연장된 경우 계약자는 회사에 재가입 의사를 표시할 수 있 󰊹 󰊵
습니다 회사는 계약자의 재가입 의사가 확인되었을 때에는 및 에서 정한 . 󰊱 󰊲
절차에 따라 회사가 재가입 의사를 확인한 날에 판매중인 의 반려동물보험 상 󰊲
품으로 재가입하는 것으로 하며 기존 특별약관은 해지됩니다 다만 계약자가 재 , . ,
가입을 원하지 않는 경우에는 해당 시점으로부터 특별약관은 해지됩니다 단 최초 ( ,
연장된 날로부터 일 이전에는 특별약관을 취소 또는 해지할 수 있습니다 90 .)
󰊺󰊒 내지 에 따라 특별약관이 해지된 경우 회사는 제 조 해약환급금 에 따 28 ( ) 󰊷 󰊹 󰊱
른 해약환급금을 계약자에게 지급합니다.
의무보험과의 관계 30. ( )
회사는 이 특별약관에 의하여 보상하여야 하는 금액이 의무보험에서 보상하는 󰊱
금액을 초과할 때에 한하여 그 초과액만을 보상합니다 다만 의무보험이 다수 . ,
인 경우에는 지급보험금의 계산 을 따릅니다 11.( ) .
위 의 의무보험은 피보험자가 법률에 의하여 의무적으로 가입하여야 하는 보 󰊲 󰊱
험으로서 공제계약 각종 공제회에 가입되어 있는 계약 을 포함합니다 ( ) .
피보험자가 의무보험에 가입하여야 함에도 불구하고 가입하지 않은 경우에는 󰊳
피보험자가 가입했더라면 의무보험에서 보상했을 금액을 위 의 의무보험에 “ 󰊱
서 보상하는 금액 으로 봅니다 ” .
준용규정 31. ( )
이 특별약관에서 정하지 않은 사항은 보통약관을 따릅니다 단 이 특별약관에서는 . ,
보통약관 제 절 공통조항 에서 정한 만기환급금의 지급 의 만기환급금 및 중 [ 1 ] 9.( ) 39.(
도인출금 의 중도인출금은 지급하지 않으며 보통약관 제 절 공통조항 계약의 ) , [ 1 ] 24.(
소멸 및 보험수익자의 지정 은 적용하지 않습니다 ) 12.( ) .
7 반려동물 의료비 슬관절 고관절탈구포함 년이후 ( / (1 )) Ⅵ
실손 특별약관 ( )
보험금의 지급사유 1. ( )
회사는 이 특별약관의 보험기간 중 보장개시일 책임개시일 이후에 보험증권에 기 ( ) 󰊱
재된 반려동물에게 상해 또는 질병 이하 사고 라 합니다 이 발생하여 그 치료를 ( “ ” )
직접적인 목적으로 국내에서 수의사에게 치료를 받은 때에는 일당 피보험자가 1
부담한 반려동물 치료에 사용된 비용 각종 할인 및 감면 사후환급금액 등을 제외 ( ,
한 실수납액을 의미합니다 이하 의료비 라 합니다 을 이 약관에 따라 "
262,111,다.,,,"긍정:보장,지급,보상,환급; 부정:제외",피보험자,환급,"부담한 반려동물 치료에 사용된 비용 각종 할인 및 감면 사후환급금액 등을 제외 ( , // 에게 의료비보험금으로 보상하여 드립니다 다만 연간 지급하는 총 보험금은 보  // 위 에도 불구하고 보장개시일로 책임개시일 부터 그 날을 포함하여 일 이내 ( ) 30 󰊳 󰊱",,9645,9902,158,에는 일당 피보험자가 1 부담한 반려동물 치료에 사용된 비용 각종 할인 및 감면 사후환급금액 등을 제외 ( ,"에는 일당 피보험자가 1
부담한 반려동물 치료에 사용된 비용 각종 할인 및 감면 사후환급금액 등을 제외 ( ,
한 실수납액을 의미합니다 이하 의료비 라 합니다 을 이 약관에 따라 피보험자 . ) 「 」
에게 의료비보험금으로 보상하여 드립니다 다만 연간 지급하는 총 보험금은 보 . ,
험증권에 기재된 연간 총 보상한도액을 한도로 합니다.
󰊲 위 의 반려동물이라 함은 대한민국 내에서 피보험자와 거주를 함께하며 사육 , 󰊱 ․
관리하는 개 를 말합니다 ( ) . 犬
위 에도 불구하고 보장개시일로 책임개시일 부터 그 날을 포함하여 일 이내 ( ) 30 󰊳 󰊱
에 발생한 질병은 보상하지 않습니다 단 제 장 반려동물의료비관련 반려동 . , [ 6 ] 6. 『
물 의료비 실손 특별약관 특별약관의 재가입 및 에 따라 재가입하 ( ) 29.( ) Ⅵ 』 󰊱 󰊲
는 경우 또는 제 장 반려동물의료비관련 반려동물 의료비 실손 특별약 [ 6 ] 6. ( ) 『 Ⅵ
관 특별약관의 재가입 에 따라 특별약관이 연장된 경우에는 적용하지 29.( ) 』 󰊵
않습니다.
위 에도 불구하고 보장개시일로 책임개시일 부터 그 날을 포함하여 년 이내에 ( ) 1 󰊴 󰊱
발생한 슬관절탈구 고관절탈구 슬관절형성부전 고관절형성부전 또는 기타 이들 , , ,
과 유사한 질병 또는 상해는 보상하지 않습니다 단 제 장 반려동물의료비관 . , [ 6 『
련 반려동물 의료비 실손 특별약관 특별약관의 재가입 및 에 따 ] 6. ( ) 29.( ) Ⅵ 』 󰊱 󰊲
라 재가입하는 경우 또는 제 장 반려동물의료비관련 반려동물 의료비 실 [ 6 ] 6. ( 『 Ⅵ
손 특별약관 특별약관의 재가입 에 따라 특별약관이 연장된 경우에는 적 ) 29.( ) 』 󰊵
용하지 않습니다.
보험금 지급에 관한 세부규정 2. ( )

[Page 158]
158
보험금의 지급사유 의 의료비보험금은 보험금의 지급사유 에서 정한 1.( ) 1.( ) 󰊱 󰊱 󰊱
사고로 발생한 의료비에서 자기부담금을 차감한 후 보험증권에 기재된 보상비율
을 곱한 금액이며 아래에서 정한 보상한도액을 한도로 보상하여 드립니다 , .
연간 총 보상한도액 만원 의료비의 경우 700 【 】
수술 여부
지급
보상 한도 자기부담금
수술을 하지 않은 날의 경우 일당 만원 1 10
보험증권에 기재된
일당 자기부담금 1 수술당일에 한하여
일당 만원 1 150
수술을 한 날의 경우
연간 총 보상한도액 만원 의료비의 경우 1000 【 】
수술"
