chunk_id,section_idx,section_header,section_name,subsection_name,topic_positive_negative,subject,procedure,claim_sentence,cross_ref,start_line,end_line,page,preview,chunk_text
194,768,다.,,,"긍정:지급,환급,변경","보험수익자,회사,계약자",환급,"국세 및 지방세 체납시 국세청 및 지방자치단체에 의해 채무자의 해약환급금이 압류될 수 있으며, // 체납처분 절차에 따라 회사는 채권자에게 해약환급금을 지급하게 됩니다","제1항,제3항",5288,5307,,"다. 국세 및 지방세 체납시 국세청 및 지방자치단체에 의해 채무자의 해약환급금이 압류될 수 있으며, 체납처분","다.
국세 및 지방세 체납시 국세청 및 지방자치단체에 의해 채무자의 해약환급금이 압류될 수 있으며,
체납처분 절차에 따라 회사는 채권자에게 해약환급금을 지급하게 됩니다.
② 회사는 제1항에 따른 계약자 명의변경 신청 및 특별약관의 특별부활(효력회복) 청약을
승낙하며, 특별약관은 청약한 때부터 특별부활(효력회복) 됩니다.
③ 회사는 제1항의 통지를 지정된 보험수익자에게 하여야 합니다. 다만, 회사는 법정상속
인이 보험수익자로 지정된 경우에는 제1항의 통지를 계약자에게 할 수 있습니다.
<용어풀이>
[법정상속인]
피상속인의 사망에 의하여 민법의 규정에 의한 상속순위에 따라 상속받는 자를 말합니다.
※ 상속순위
① 피상속인의 직계비속 ② 피상속인의 직계존속
③ 피상속인의 형제자매 ④ 피상속인의 4촌 이내의 방계혈족
[직계비속]
자기로부터 직계로 이어져 내려가는 혈족. 자녀, 손자, 증손 등
[직계존속]
조상으로부터 직계로 내려와 자기에 이르는 사이의 혈족. 부모, 조부모 등
[방계혈족]
자기의 형제자매와 형제자매의 직계비속, 직계존속의 형제자매 및 그 형제자매의 직계비속
④ 보험수익자는 통지를 받은 날(제3항에 따라 계약자에게 통지된 경우에는 계약자가 통
지를 받은 날을 말합니다)부터 15일 이내에 제1항의 절차를 이행할 수 있습니다."
195,772,2. 계약자 또는 피보험자가 보험금 청구에 관한 서류에 고의로 사실과 다른 것을 기재,,,"긍정:지급,환급,청구; 부정:해지","피보험자,회사,계약자",청구," 계약자 또는 피보험자가 보험금 청구에 관한 서류에 고의로 사실과 다른 것을 기재 //  다만, 이미 보험금 지급사 // 유가 발생한 경우에는 보험금 지급에 영향을 미치지 않습니다",제1항,5319,5330,110,2. 계약자 또는 피보험자가 보험금 청구에 관한 서류에 고의로 사실과 다른 것을 기재 하였거나 그 서류 또는,"2. 계약자 또는 피보험자가 보험금 청구에 관한 서류에 고의로 사실과 다른 것을 기재
하였거나 그 서류 또는 증거를 위조 또는 변조한 경우. 다만, 이미 보험금 지급사
유가 발생한 경우에는 보험금 지급에 영향을 미치지 않습니다.
<용어풀이>
[이미 발생한 보험금 지급사유에 대한 보험금 지급]
계약자 또는 피보험자가 보험금 청구에 관한 서류를 변조하여 보험금을 청구한 경우, 회사는 그 사
실을 안 날부터 1개월 이내에 계약을 해지할 수 있습니다. 다만, 이 경우에도 회사는 실제 발생한
보험금 지급사유에 대해서는 보험금을 지급합니다.
② 회사가 제1항에 따라 이 특별약관을 해지한 경우 회사는 그 취지를 계약자에게 통
지하고 이 특별약관의 해약환급금을 지급합니다.
108 / 227

[Page 110]"
196,773,제26조 (회사의 손해배상책임),제26조,,긍정:지급; 부정:거절,"회사,보험수익자,보험설계사,계약자,피보험자",지급,② 회사는 보험금 지급 거절 및 지연지급의 사유가 없음을 알았거나 알 수 있었는데도 소 // ③ 회사가 보험금 지급여부 및 지급금액에 관하여 현저하게 공정을 잃은 합의로 계약자,"제26조,제2항",5332,5343,,"제26조 (회사의 손해배상책임) ① 회사는 계약과 관련하여 임직원, 보험설계사 및 대리점의 책임있는 사유로 ","제26조 (회사의 손해배상책임)
① 회사는 계약과 관련하여 임직원, 보험설계사 및 대리점의 책임있는 사유로 계약자 및
피보험자에게 발생된 손해에 대하여 관계 법령 등에 따라 손해배상의 책임을 집니다.
② 회사는 보험금 지급 거절 및 지연지급의 사유가 없음을 알았거나 알 수 있었는데도 소
를 제기하여 계약자 또는 피보험자에게 손해를 가한 경우에는 그에 따른 손해를 배상
할 책임을 집니다.
③ 회사가 보험금 지급여부 및 지급금액에 관하여 현저하게 공정을 잃은 합의로 계약자
또는 피보험자에게 손해를 가한 경우에도 회사는 제2항에 따라 손해를 배상할 책임을
집니다.
<용어풀이>
[현저하게 공정을 잃은 합의]
회사가 보험수익자의 경제적․신체적․정신적인 어려움, 경솔함, 경험 부족 등을 이용하여 동일․유사
사례에 비추어 보험수익자에게 매우 불합리하게 합의를 하는 것을 의미합니다."
197,774,제27조 (특별약관의 재가입에 관한 사항),제27조,사항,긍정:성립; 부정:거절,"회사,계약자",,을 사유로 가입을 거절할 수 없습니다,"제1항,제27조,제4항,제2항,제21조,제19조",5345,5351,,제27조 (특별약관의 재가입에 관한 사항) ① 계약이 다음 각 호의 조건을 충족하고 계약자가 제4항에 따라 ,"제27조 (특별약관의 재가입에 관한 사항)
① 계약이 다음 각 호의 조건을 충족하고 계약자가 제4항에 따라 재가입의사를 표시한
때에는 특별약관 일반사항의 제19조(특별약관의 성립) 및 제21조(약관 교부 및 설명
의무 등)를 준용하여 회사가 정한 절차에 따라 계약자는 기존 계약에 이어 재가입할
수 있으며, 이 경우 회사는 기존계약의 가입 이후 발생한 반려동물의 상해 또는 질병
을 사유로 가입을 거절할 수 없습니다. 단, 특별약관 일반사항의 제19조(특별약관의
성립) 제1항 및 제2항에도 불구하고 제2항에서 말하는 별도의 반려동물보험 상품으로
체결될 수 있습니다."
198,776,2. 재가입 전 계약의 보험료가 정상적으로 납입완료 되었을 것,,,"긍정:보장,환급,청구,변경; 부정:취소,거절,제한","회사,계약자",청구," 다만, 재가입 계약이 직전계약보다 보장내용 및 범위 등이 확대 // 보장을 제한할 수 있습니다 // ③ 회사는 계약자에게 재가입주기(보장내용 변경주기)가 끝나는 날 이전까지 2회 이상 재","제5항,제4항,제3항",5355,5394,,2. 재가입 전 계약의 보험료가 정상적으로 납입완료 되었을 것 ② 이 계약의 보험기간 종료 후 계약자가 재가,"2. 재가입 전 계약의 보험료가 정상적으로 납입완료 되었을 것
② 이 계약의 보험기간 종료 후 계약자가 재가입을 원하는 경우 계약자는 재가입 시점에
서 회사가 판매하는 동일하거나 객관적이고 합리적인 범위내에서 기존 계약내용에 상
응한 반려동물보험 상품(보험업감독규정 제1-2조(정의)에서 정한 장기손해보험에 한
하며 이하「반려동물보험 상품」이라 합니다)으로 가입을 할 수 있으며, 회사는 이를
거절할 수 없습니다. 다만, 재가입 계약이 직전계약보다 보장내용 및 범위 등이 확대
된 경우 확대된 내용에 대해 회사는 재가입 시점의 인수기준에 따라 승낙하거나 일부
보장을 제한할 수 있습니다.
③ 회사는 계약자에게 재가입주기(보장내용 변경주기)가 끝나는 날 이전까지 2회 이상 재
가입 요건, 보장내용 변경내역, 보험료 수준, 재가입 절차 및 재가입 의사 여부를 확인
하는 내용 등을 서면(등기우편 등), 전화(음성녹음), 전자문서, 휴대전화 문자메시지
또는 이에 준하는 전자적 의사표시 등으로 알려드리고, 회사는 계약자의 재가입의사
를 전화(음성녹음), 직접 방문 또는 전자적 의사표시, 통신판매계약의 경우 통신수단
을 통해 확인합니다.
④ 계약자는 제3항에 따른 재가입안내와 재가입여부 확인 요청을 받은 경우 재가입 의사
를 표시하여야 합니다.
⑤ 제3항 및 제4항에도 불구하고, 회사가 계약자의 재가입 의사를 확인하지 못한 경우(계
약자와의 연락두절로 회사의 안내가 계약자에게 도달하지 못한 경우 포함)에는 직전
계약과 동일한 조건으로 보험계약을 연장합니다. 다만, 보험계약이 연장된 경우 연장
된 날 기준으로 매년 현재의 예정기초율(적용이율, 적용위험률, 부가보험요율) 적용
및 반려동물의 연령 증가 등의 사유로 보험요율이 변동될 수 있으며 이 때의 보험료
는「보험료 및 해약환급금 산출방법서」에 따라 산출합니다. 또한, 보험계약의 연장은
기본계약의 보험기간 내에서만 가능합니다.
⑥ 제5항에 따라 보험계약이 연장된 경우 계약자는 그 최초연장된 날로부터 90일 이내에
그 계약을 취소할 수 있으며, 계약자가 연장된 보험계약을 취소하는 경우 회사는 최초
연장된 날 이후 계약자가 납입한 보험료 전액을 환급합니다.
⑦ 제5항에 따라 보험계약이 연장된 경우 보험계약의 연장일은 회사가 계약자의 재가입
의사를 확인한 날(계약자 등이 회사에 보험금을 청구함으로써 계약자에게 연락이 닿
아 회사가 계약자의 재가입의사를 확인한 날 등)까지로 합니다. 회사"
199,776,2. 재가입 전 계약의 보험료가 정상적으로 납입완료 되었을 것,,,"긍정:지급,환급,청구; 부정:해지,취소","회사,계약자",청구,의사를 확인한 날(계약자 등이 회사에 보험금을 청구함으로써 계약자에게 연락이 닿 // 회사에 보험금을 청구하는 등 계약자에게 연락이 닿으면 제3항의 내용과 90일 이내 // 계약자의 재가입의사가 확인되지 않는 경우 계약이 해지된다는 사실을 알려드립니다,"제9항,제35조,제3항,제5항,제1항,제7항,제2항",5355,5394,,연장일은 회사가 계약자의 재가입 의사를 확인한 날(계약자 등이 회사에 보험금을 청구함으로써 계약자에게 연락이,"연장일은 회사가 계약자의 재가입
의사를 확인한 날(계약자 등이 회사에 보험금을 청구함으로써 계약자에게 연락이 닿
아 회사가 계약자의 재가입의사를 확인한 날 등)까지로 합니다. 회사는 계약자 등이
회사에 보험금을 청구하는 등 계약자에게 연락이 닿으면 제3항의 내용과 90일 이내
계약자의 재가입의사가 확인되지 않는 경우 계약이 해지된다는 사실을 알려드립니다.
⑧ 제7항에 따라 계약자에게 해지된다는 사실을 알려드린 최초시점부터 90일 이내에 계
약자의 재가입 의사가 확인되지 않는 경우 해당 시점부터 계약은 해지됩니다.
⑨ 제5항에 따라 보험계약이 연장된 경우 계약자는 회사에 재가입 의사를 표시할 수 있
습니다. 회사는 계약자의 재가입 의사가 확인되었을 때에는 제1항 및 제2항에서 정한
절차에 따라 회사가 재가입 의사를 확인한 날에 판매중인 제2항의 반려동물보험 상품
으로 재가입하는 것으로 하며, 기존 계약은 해지됩니다. 다만, 계약자가 재가입을 원
하지 않는 경우에는 해당 시점으로부터 계약은 해지됩니다(단, 최초연장된 날로부터
90일 이전에는 계약을 취소 또는 해지할 수 있습니다.)
⑩ 제7항 내지 제9항에 따라 계약이 해지된 경우 회사는 특별약관 일반사항 제35조(해약
환급금) 제1항에 따른 해약환급금을 계약자에게 지급합니다."
200,778,제1조 (보험금의 지급사유),제1조,,"긍정:지급,보상,환급; 부정:제외","피보험자,보험수익자,회사",환급,"제1조 (보험금의 지급사유) // 보험자가 부담한 반려견의 치료에 사용된 비용(각종 할인 및 감면, 사후환급금액 등을 // 제외한 실수납액을 의미합니다","제5항,제1항,제1조",5408,5427,,제1조 (보험금의 지급사유) ① 회사는 보험증권에 기재된 이 특별약관의 보험기간(이하「보험기간」이라 합니다),"제1조 (보험금의 지급사유)
① 회사는 보험증권에 기재된 이 특별약관의 보험기간(이하「보험기간」이라 합니다) 중
에 보험증권에 기재된 반려견이 국내에서 수의사에게 이물 섭취 치료를 목적으로 이
물제거(내시경) 또는 이물제거(구토유도약물)를 받은 경우 연간 2회에 한하여 당일 피
보험자가 부담한 반려견의 치료에 사용된 비용(각종 할인 및 감면, 사후환급금액 등을
제외한 실수납액을 의미합니다. 이하「의료비」라 합니다)에서「자기부담금」및「반
려견의료비(치과및구강질환포함)(수술당일제외,검사비 포함)보험금의 1일 한도 」를
제외한 금액을 아래에 정한 한도로 제5항에 따라 보험수익자에게 반려견의료비확대보
장 보험금으로 보상하여 드립니다.
지급기준 1회당 보상한도액
이물제거를 목적으로 내시경을 받은 경우 200만원
이물제거를 목적으로 구토유도약물을 투약한 경우 20만원
② 이물제거(내시경)과 이물제거(구토유도약물)을 동일한 날에 받은 경우 이물제거(내시
경) 보험금만 지급됩니다.
③ 제1항에서 정한「반려견의료비(치과및구강질환포함)(수술당일제외,검사비포함)보험금
의 1일 한도」란 반려견이 이물제거(내시경) 또는 이물제거(구토유도약물)를 받은 당
일 4-1. 반려견 의료비(치과및구강질환포함)(수술당일제외, 검사비포함)(재가입형) 특
별약관에서 보상하는 의료비보험금의 1일 한도를 말합니다
④ 제1항에서 정한「자기부담금」이란 보험증권에 기재된 4-1. 반려견 의료비(치과및구
강질환포함)(수술당일제외, 검사비포함)(재가입형) 특별약관의 자기부담금을 말합니다
⑤ 회사가 지급할 제1항에서 정한 보험금은 피보험자가 부담한 당일 발생한 의료비에서"
201,779,제4항에서 정한「자기부담금」및 제3항에서 정한「반려견의료비(치과및구강질환포함,제4항,제4항,"긍정:지급,보상; 부정:제외",피보험자,지급,")(수술당일제외,검사비포함)보험금의 1일 한도」를 차감한 후 보상비율을 곱한 금액으 // 질환포함)(수술당일제외, 검사비포함)(재가입형) 특별약관의 보험금이 1일당 보상한도 // <지급보험금의 계산>","제4항,제1항,제3항",5429,5461,,"제4항에서 정한「자기부담금」및 제3항에서 정한「반려견의료비(치과및구강질환포함 )(수술당일제외,검사비포함)보험","제4항에서 정한「자기부담금」및 제3항에서 정한「반려견의료비(치과및구강질환포함
)(수술당일제외,검사비포함)보험금의 1일 한도」를 차감한 후 보상비율을 곱한 금액으
로 제1항에서 정한 보상한도액을 한도로 합니다. 단, 4-1. 반려견 의료비(치과및구강
질환포함)(수술당일제외, 검사비포함)(재가입형) 특별약관의 보험금이 1일당 보상한도
액과 동일한 경우에 한하여 보상합니다.
<지급보험금의 계산>
{(피보험자가 부담한 1일당 의료비 – 의료비 자기부담금 – 반려견의료비(치과및구강질환포함)(수술
당일제외,검사비포함)(재가입형) 보험금의 1일한도) × 보상비율}과 보험증권에 기재된 1회당
보상한도액 중 적은 금액
단, 반려견의료비보험금이 4-1. 반려견 의료비(치과및구강질환포함)(수술당일제외, 검사비포함)(재
가입형) 특별약관 1일당 보상한도액보다 적을 경우 보험금을 지급하지 않습니다.
<예시안내>
∙ 보상한도액 : 200만원(20만원), 보상비율 70% 기준
반려견 의료비(치과및구강질환포함)(수술당일제외, 검사비포함)(재가입형) 보상한도액 10만원, 자
기부담금 3만원, 보상비율 70% 기준
∙ 예시1
- 피보험자가 이물질제거(내시경) 시행 당일 부담한 의료비 : 153만원
- 반려견 의료비(치과및구강질환포함)(수술당일제외, 검사비포함)(재가입형) 특별약관 지급금액 :
10만원
- 보험금 지급금액
= [(153만원 - 3만원 - 10만원) × 70%, 200만원] 중 적은 금액
= 98만원
∙ 예시2
- 피보험자가 이물질제거(구토유도약물) 시행 당일 부담한 의료비 : 33만원
- 반려견 의료비(치과및구강질환포함)(수술당일제외, 검사비포함) 특별약관 지급금액 : 10만원
- 보험금 지급금액
= [(33만원 - 3만원 - 10만원) × 70%, 20만원] 중 적은 금액
= 14만원
∙ 예시3
- 피보험자가 이물질제거(구토유도약물) 시행 당일 부담한 의료비 : 10만원
- 반려견 의료비(치과및구강질환포함)(수술당일제외, 검사비포함) 특별약관 지급금액 : 4.9만원
- 보험금 미지급
⑥ 제1항의 「연간」이란 계약일로부터 매1년 단위로 도래하는 계약해당일 전일까지의
기간을 의미합니다."
202,811,다. 하기와 같은 선천성 결손,,,긍정:지급,,지급,마취 비용을 포함합니다)에 대한 보험금은 지급하지 않습니다,제2항,5533,5562,114,"다. 하기와 같은 선천성 결손 선천성 난청, Achalasia(식도·직장 등의 이완 불능증), 구개열, 동맥","다. 하기와 같은 선천성 결손
선천성 난청, Achalasia(식도·직장 등의 이완 불능증), 구개열, 동맥관 개존증
<용어풀이>
배꼽허니아 복부 내장의 탈장 등으로 인해 배꼽 주변이 부풀어 오르는 증상
112 / 227

[Page 114]
파보바이러스 감염증 파보바이러스에 감염되어 구토와 설사 등의 증상을 일으킴
디스템퍼바이러스
감염증
디스템퍼바이러스에 감염되어 호흡기 질환과 신경증상을 일으킴
파라인플루엔자
감염증
파라인플루엔자에 감염되어, 기침, 가래, 콧물 등의 증상을 일으킴
아데노바이러스
2형 감염증
아데노바이러스 2형 바이러스에 감염되어 호흡기 증상 등을 일으킴
코로나바이러스 감염증
코로나바이러스성 장염으로 불리며, 소화계통의 바이러스 감염으로 인
해 구토, 설사 등의 증상을 일으킴
렙토스피라 감염증 랩토스피라 세균에 감염되어 황달, 신부전 등의 증상을 일으킴
심장사상충 감염증
개사상충(기생충)이 심장이나 폐혈관에서 기생하며 호흡곤란, 혈액순환
장애 등의 증상을 일으킴
켄넬코프
전염성 기관지염으로 기침이나 발열 등 사람이 걸리는 감기와 비슷한
증상
잔존유치 영구치가 났는데도 불구하고 유치가 남아있어서 발치를 하는 경우
잠복고환 고환이 음낭까지 내려오지 못하는 증상
③ 제2항에서 정한 조치에 다른 진료를 병행하여 실시한 경우에는 제2항에서 정한 조치(
마취 비용을 포함합니다)에 대한 보험금은 지급하지 않습니다."
203,812,제4조 (이물제거(내시경) 및 이물제거(구토유발약물)의 정의),제4조,,부정:제외,,, 단 수술에서 아래에 정한 사항은 제외합니다,제4조,5564,5575,,제4조 (이물제거(내시경) 및 이물제거(구토유발약물)의 정의) ① 이 특별약관에서「이물제거(내시경)」란 반려,"제4조 (이물제거(내시경) 및 이물제거(구토유발약물)의 정의)
① 이 특별약관에서「이물제거(내시경)」란 반려견의 위장 등 내부의 이물질을 제거하기
위하여 수술을 동반하지 않고 내시경 및 내시경포셉을 이용하여 비침습적으로 시행하
는 의료행위를 말합니다.
② 이 특별약관에서「이물제거(구토유발약물)」란 반려견의 위장 등 내부의 이물질을 제
거하기 위하여 수술 또는 내시경을 동반하지 않고 구토유발을 목적으로 한 약물을 이
용한 의료행위를 말합니다.
<유의사항>
[수술]
동물병원의 수의사 자격을 가진 자(이하 '수의사'라 합니다)에 의하여 치료가 필요하다고 인정된 상
해 또는 질병 치료를 위하여 수의사법 제 17조(개설)에서 규정한 국내의 동물병원에서 수의사의
관리 하에 직접적인 치료를 목적으로 기구를 사용하여 생체에 절개, 절단, 절제 등의 조작을 가하
는 것을 말합니다. 단 수술에서 아래에 정한 사항은 제외합니다"
204,830,"4. ""동물병원""이란 동물진료업을 하는 장소로서 제17조에 따른 신고를 한 진료기관을 말한다.",,,,,신고," ""동물병원""이란 동물진료업을 하는 장소로서 제17조에 따른 신고를 한 진료기관을 말한다 // ③ 제1항 제4호의 사고증명서는 수의사법 제12조(진단서 등)에서 규정한 내용에 따라 국 // 내의 동물병원에서 수의사에 의해 발급한 것이어야 합니다","제3항,제1항,제17조,제8조,제12조,제6항,제85조",5610,5634,115,"4. ""동물병원""이란 동물진료업을 하는 장소로서 제17조에 따른 신고를 한 진료기관을 말한다. ③ 제1항 제","4. ""동물병원""이란 동물진료업을 하는 장소로서 제17조에 따른 신고를 한 진료기관을 말한다.
③ 제1항 제4호의 사고증명서는 수의사법 제12조(진단서 등)에서 규정한 내용에 따라 국
내의 동물병원에서 수의사에 의해 발급한 것이어야 합니다.
113 / 227

[Page 115]
<관련법규>
[수의사법 제12조(진단서 등)]
① 수의사는 자기가 직접 진료하거나 검안하지 아니하고는 진단서, 검안서, 증명서 또는 처방전(「
전자서명법」에 따른 전자서명이 기재된 전자문서 형태로 작성한 처방전을 포함한다. 이하 같
다)을 발급하지 못하며, 「약사법」 제85조제6항에 따른 동물용 의약품(이하 ""처방대상 동물용
의약품""이라 한다)을 처방·투약하지 못한다. 다만, 직접 진료하거나 검안한 수의사가 부득이한
사유로 진단서, 검안서 또는 증명서를 발급할 수 없을 때에는 같은 동물병원에 종사하는 다른
수의사가 진료부 등에 의하여 발급할 수 있다.
② 제1항에 따른 진료 중 폐사(斃死)한 경우에 발급하는 폐사 진단서는 다른 수의사에게서 발급받
을 수 있다.
③ 수의사는 직접 진료하거나 검안한 동물에 대한 진단서, 검안서, 증명서 또는 처방전의 발급을
요구받았을 때에는 정당한 사유 없이 이를 거부하여서는 아니된다.
④ 제1항부터 제3항까지의 규정에 따른 진단서, 검안서, 증명서 또는 처방전의 서식, 기재사항, 그
밖에 필요한 사항은 농림축산식품부령으로 정한다.
⑤ 제1항에도 불구하고 농림축산식품부장관에게 신고한 축산농장에 상시고용된 수의사와「동물원
및 수족관의 관리에 관한 법률」 제8조에 따라 허가받은 동물원 또는 수족관에 상시고용된 수
의사는 해당 농장, 동물원 또는 수족관의 동물에게 투여할 목적으로 처방대상 동물용 의약품에
대한 처방전을 발급할 수 있다. 이 경우 상시고용된 수의사의 범위, 신고방법, 처방전 발급 및
보존 방법, 진료부 작성 및 보고, 교육, 준수사항 등 그 밖에 필요한 사항은 농림축산식품부령으
로 정한다."
205,831,제6조 (보험금의 분담),제6조,,"긍정:보장,지급,보상,청구","피보험자,회사",청구,① 이 특별약관에서 보장하는 위험과 같은 위험을 보장하는 다른 계약(공제계약을 포함합 // <지급보험금 계산방법> // 다른 계약이 없을 때 이 계약의 지급보험금,"제6조,제1항",5636,5645,,제6조 (보험금의 분담) ① 이 특별약관에서 보장하는 위험과 같은 위험을 보장하는 다른 계약(공제계약을 포함,"제6조 (보험금의 분담)
① 이 특별약관에서 보장하는 위험과 같은 위험을 보장하는 다른 계약(공제계약을 포함합
니다)이 있을 경우 각 계약에 대하여 다른 계약이 없는 것으로 하여 각각 산출한 보상
책임액의 합계액이 손해액을 초과할 때에는 회사는 아래에 따라 손해를 보상합니다.
<지급보험금 계산방법>
피보험자가 부담한 의료비 ×
다른 계약이 없을 때 이 계약의 지급보험금
다른 계약이 없는 것으로 하여 각각 계약의 지급보험금의
합계액
② 피보험자가 다른 계약에 대하여 보험금 청구를 포기한 경우에도 회사의 제1항에 의한
지급보험금 결정에는 영향을 미치지 않습니다."
206,835,제9조 (준용규정),제9조,,"긍정:지급,환급; 부정:제외",,환급,"수술당일제외, 검사비포함)(재가입형) 특별약관에서 정하지 않은 사항은 특별약관 일반사 // , 보통약관 제10조(환급금의 중도인출), 제11조(만기환급금의 지급)은 제외합니다","제10조,제11조,제9조",5659,5667,116,제9조 (준용규정) 이 특별약관에 정하지 않은 사항은 4-1. 반려견 의료비(치과및구강질환포함)(수술당일제 ,"제9조 (준용규정)
이 특별약관에 정하지 않은 사항은 4-1. 반려견 의료비(치과및구강질환포함)(수술당일제
외, 검사비포함)(재가입형) 특별약관을 따르며, 4-1. 반려견 의료비(치과및구강질환포함)(
수술당일제외, 검사비포함)(재가입형) 특별약관에서 정하지 않은 사항은 특별약관 일반사
항을 따릅니다. 특별약관 일반사항에서도 정하지 않은 사항은 보통약관을 따릅니다. 다만
, 보통약관 제10조(환급금의 중도인출), 제11조(만기환급금의 지급)은 제외합니다.
114 / 227

[Page 116]
4-3. 반려견 의료비(치과및구강질환포함)(수술당일)(재가입형) 특별약관"
207,836,제1조 (보험금의 지급사유),제1조,,"긍정:보장,지급,보상,환급; 부정:제외","피보험자,회사",환급,"제1조 (보험금의 지급사유) // 에 제3항에서 정한 보장개시일(책임개시일) 이후에 보험증권에 기재된 반려견에게 상 // 반려견의 치료에 사용된 비용(각종 할인 및 감면, 사후환급금액 등을 제외한 실수납액","제3항,제5항,제1항,제1조",5669,5700,,제1조 (보험금의 지급사유) ① 회사는 보험증권에 기재된 이 특별약관의 보험기간(이하「보험기간」이라 합니다),"제1조 (보험금의 지급사유)
① 회사는 보험증권에 기재된 이 특별약관의 보험기간(이하「보험기간」이라 합니다) 중
에 제3항에서 정한 보장개시일(책임개시일) 이후에 보험증권에 기재된 반려견에게 상
해 또는 질병(이하 「사고」라 합니다)이 발생하여 그 치료를 직접적인 목적으로 국내
에서 수의사에게 수술을 받은 경우 연간 2회에 한하여 피보험자가 부담한 수술 당일
반려견의 치료에 사용된 비용(각종 할인 및 감면, 사후환급금액 등을 제외한 실수납액
을 의미합니다. 이하「의료비」라 합니다)을 제5항에 따라 보험가입금액을 한도로 보
험수익자에게 반려견 의료비(치과및구강질환포함) 보험금(수술당일)(이하 「의료비보
험금(수술당일)」라 합니다)으로 보상하여 드립니다.
② 반려견이 제1항의 사고로 치료를 받던 중에 보험기간이 만료된 경우에도 만료일부터
90일 이내의 의료비는 보상하여 드립니다. 다만, 사고일 또는 발병일부터 180일이내
의 치료인 경우에 한합니다.
③ 제1항의 손해에 대한 보장개시일(책임개시일)은 이 특별약관의 보험계약일(이하 「보
험계약일」이라 합니다)부터 그 날을 포함하여 30일(단, 암, 백내장, 녹내장, 심장질환
, 신장질환, 방광질환 및 각종 결석의 경우 90일)이 지난 날의 다음날로 합니다. 다만,
상해를 직접적인 원인으로 치료를 받은 경우에는 보험계약일을 보장개시일(책임개시
일)로 합니다. 이 경우 보험계약일은 이 특별약관의 제1회 보험료를 받은 날로 합니다
.
<예시안내>
[「반려견 의료비(치과및구강질환포함)(수술당일)(재가입형)」에 대한 보장개시일(책임개시일) 계
산]
보험계약일 보장개시일(책임개시일)
◄───── 30일주2) ─────►
2022년 8월 1일 2022년 8월 31일
주1) 상해를 직접적인 원인으로 치료를 받은 경우에는 보장개시일(책임개시일)은 보험계약일로 합
니다.
주2) 암, 백내장, 녹내장, 심장질환, 신장질환, 방광질환 및 각종 결석의 경우 90일
<유의사항>
[수술]
동물병원의 수의사 자격을 가진 자(이하 '수의사'라 합니다)에 의하여 치료가 필요하다고 인정된 상
해 또는 질병 치료를 위하여 수의사법 제 17조(개설)에서 규정한 국내의 동물병원에서 수의사의
관리 하에 직접적인 치료를 목적으로 기구를 사용하여 생체에 절개, 절단, 절제 등의 조작을 가하
는 것을 말합니다. 단 수술에서 아래에 정한 사항은 제외합니다"
