chunk_id,section_idx,section_header,section_name,subsection_name,topic_positive_negative,subject,procedure,claim_sentence,cross_ref,start_line,end_line,page,preview,chunk_text
148,537,제1조(보험금의 지급사유),제1조,,"긍정:보장,지급,보상","보험수익자,회사",지급,제1조(보험금의 지급사유) //  반려동물의료비(강아지) 특별약관 제3조(보험금을 지급하지 않는 사 // 별약관의 보험기간 중 슬관절/고관절 탈구의 보장개시일(이하 슬관절/고관절탈구,"제3조,제3항,제22조,제5항,제1항,제4항,제2항,제1조",6321,6366,141,제1조(보험금의 지급사유)  회사는 「1. 반려동물의료비(강아지) 특별약관 제3조(보험금을 지급하지 않는 ,"제1조(보험금의 지급사유)
 회사는 「1. 반려동물의료비(강아지) 특별약관 제3조(보험금을 지급하지 않는 사
유) 제4항 제1호 및 제2호」에도 불구하고 보험증권에 기재된 반려동물에게 이 특
별약관의 보험기간 중 슬관절/고관절 탈구의 보장개시일(이하 슬관절/고관절탈구
보장개시일이라 합니다) 이후에 슬관절탈구, 고관절탈구, 슬관절형성부전, 고관
절형성부전 또는 기타 이들과 유사한 질병 또는 상해를 원인으로 하여 발생한 반
려동물 의료비 또는 치과/구강질환의 보장개시일(이하 치과/구강질환 보장개시일
이라 합니다) 이후에 치과질환(치석제거 및 치아부정교합 등 치과 치료 포함) 또
는 구강질환을 원인으로 하여 발생한 반려동물의료비를 「1. 반려동물의료비(강
아지) 특별약관 제1조(보험금의 지급사유)」에 따라 보험수익자에게 보상하여 드
립니다.
 제1항의 경우 슬관절/고관절탈구 보장개시일은 계약일로부터 그날을 포함하여 1

[Page 141]
특
별
약
관
상
해
반
려
동
물
제
도
성
특
약
-141-
년이 지난날의 다음날로 합니다. 계약일은 제1회 보험료를 받은 날로 합니다.
예 시 슬관절/고관절 탈구의 보장개시일
계약일 보장개시일
1년
2024년 4월 10일 2025년 4월 10일
 제1항의 경우 치과/구강질환 보장개시일은 계약일로부터 그날을 포함하여 30일이
지난날의 다음날로 합니다. 단, 상해를 직접적인 원인으로 치료를 받은 경우에는
보험계약일을 보장개시일로 합니다. 계약일은 제1회 보험료를 받은 날로 합니다.
예 시 치과/구강질환의 보장개시일
계약일 보장개시일
30일
2024년 4월 10일 2024년 5월 9일
- 단, 상해를 직접적인 원인으로 치료를 받은 경우에는 보장개시일은 보험계
약일로 합니다.
 반려동물(강아지) 일반조항 제22조(재가입) 제1항 및 제2항에 따라 재가입한
경우 또는 반려동물(강아지) 일반조항 제22조(재가입) 제5항에 따라 이 특별약
관 계약이 연장된 경우에는 제2항 내지 제3항을 적용하지 않습니다."
149,570,제4조(준용규정),제4조,,"긍정:지급,환급; 부정:제외,소멸",,환급," 다만, 이 특별약관에서는 보통약관 제1절 일반조항 제9조(만기환급금 // 의 지급), 제24조(계약의 소멸) 및 제36조(중도인출)는 제외합니다","제9조,제1절,제36조,제24조,제4조",6475,6498,144,제4조(준용규정)  이 특별약관에서 정하지 않은 사항은 「1. 반려동물의료비(강아지) 특별약관」 을 따릅니,"제4조(준용규정)
 이 특별약관에서 정하지 않은 사항은 「1. 반려동물의료비(강아지) 특별약관」
을 따릅니다. 단, 이 특별약관 및 「1. 반려동물의료비(강아지) 특별약관」에서
정하지 않은 사항은 반려동물(강아지) 일반조항을 따릅니다.
 반려동물(강아지) 일반조항에서 정하지 않은 사항은 보통약관 제1절 일반조항을
따릅니다. 다만, 이 특별약관에서는 보통약관 제1절 일반조항 제9조(만기환급금
의 지급), 제24조(계약의 소멸) 및 제36조(중도인출)는 제외합니다.

[Page 144]
특
별
약
관
상
해
반
려
동
물
제
도
성
특
약
-144-"
150,572,제1조(보험금의 지급사유),제1조,,"긍정:보장,지급,보상,환급; 부정:제외","피보험자,보험수익자,회사",환급,"제1조(보험금의 지급사유) // 한 보장개시일(이하 MRI/CT 보장개시일이라 합니다) 이후에 상해 또는 질병(이하 // 가 부담한 반려동물의 치료에 사용된 비용(각종 할인 및 감면, 사후환급금액 등을","제3항,제1항,제2항,제1조",6501,6572,145,제1조(보험금의 지급사유)  회사는 보험증권에 기재된 반려동물에게 이 특별약관의 보험기간 중 MRI/CT에,"제1조(보험금의 지급사유)
 회사는 보험증권에 기재된 반려동물에게 이 특별약관의 보험기간 중 MRI/CT에 대
한 보장개시일(이하 MRI/CT 보장개시일이라 합니다) 이후에 상해 또는 질병(이하
사고라 합니다)이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사가 치
료 중 자기공명영상(MRI) 또는 컴퓨터단층촬영(CT)을 시행한 경우 당일 피보험자
가 부담한 반려동물의 치료에 사용된 비용(각종 할인 및 감면, 사후환급금액 등을
제외한 실수납액을 의미합니다. 이하 의료비라 합니다)에서 반려동물의료비보험
금 및 보험증권에 기재된 자기부담금을 제외한 금액을 MRI/CT보험금으로 제3항에
따라 보험수익자에게 보상하여 드립니다.
 제1항에서 정한 반려동물의료비보험금이란 「1. 반려동물의료비(강아지) 특별약
관」 및 「2. 반려동물의료비확장보장(슬관절/고관절 탈구 및 치과/구강질환)(강
아지) 특별약관」에서 보상하는 의료비보험금 합계를 말합니다.
 제1항에서 정한 MRI/CT보험금은 제1항의 의료비에서 제2항의 반려동물의료비보험
금 및 보험증권에 기재된 자기부담금을 차감한 금액에 보험증권에 기재된 보상비
율을 곱한 금액이며, 보험증권에 기재된 보험가입금액을 한도로 연간 1회에 한하
여 보상하여 드립니다.
예 시 MRI/CT보험금의 계산
[MRI/CT보험금 산출방식]
{(피보험자가 부담한 당일 의료비 - 반려동물의료비보험금 - 자기부담금)
X 보상비율}과 보상한도액 중 적은 금액
[MRI/CT보험금 지급금액 예시]
·보상비율 70%, 자기부담금 3만원, 보상한도액 100만원 기준
예시①
·MRI 시행 당일 피보험자가 부담한 의료비 : 78만원
·반려동물의료비보험금 : 15만원
(기본형Ⅰ 가입 기준, 수술을 하지 않은 날의 경우)
·지급금액 = {(78만원 - 15만원 - 3만원) x 70%, 100만원} 중 적은 금액
= 42만원
예시②
·MRI 시행 당일 피보험자가 부담한 의료비 : 218만원
·반려동물의료비보험금 : 15만원
(기본형Ⅰ 가입 기준, 수술을 하지 않은 날의 경우)
·지급금액 = {(218만원 – 15만원 - 3만원) x 70%, 100만원} 중 적은 금액
= 100만원
 반려동물이 제1항의 사고로 치료를 받던 중에 이 특별약관의 보험기간이 만료
된 경우에도 만료일부터 180일 이내의 의료비는 보상하여 드립니다. 다만, 사
고일 또는 발병일부터 365일 이내의 치료인 경우에 한합니다.
 제1항"
151,572,제1조(보험금의 지급사유),제1조,,"긍정:보장,보상",,, 제1항의 경우 MRI/CT보장개시일은 계약일로부터 그날을 포함하여 30일이 지난날 // 약일을 보장개시일로 합니다 // 예 시 MRI/CT 보장개시일,"제3항,제22조,제5항,제1항,제2항",6501,6572,145," 특별약관의 보험기간이 만료 된 경우에도 만료일부터 180일 이내의 의료비는 보상하여 드립니다. 다만, 사 "," 특별약관의 보험기간이 만료
된 경우에도 만료일부터 180일 이내의 의료비는 보상하여 드립니다. 다만, 사
고일 또는 발병일부터 365일 이내의 치료인 경우에 한합니다.
 제1항의 경우 MRI/CT보장개시일은 계약일로부터 그날을 포함하여 30일이 지난날
의 다음날로 합니다. 단, 상해를 직접적인 원인으로 치료를 받은 경우에는 보험계

[Page 145]
특
별
약
관
상
해
반
려
동
물
제
도
성
특
약
-145-
약일을 보장개시일로 합니다. 계약일은 제1회 보험료를 받은 날로 합니다.
예 시 MRI/CT 보장개시일
계약일 보장개시일
30일
2024년 4월 10일 2024년 5월 9일
- 단, 상해를 직접적인 원인으로 치료를 받은 경우에는 보장개시일은 보험계
약일로 합니다.
 제3항에서 ""연간""이란 계약일로부터 매1년 단위로 도래하는 계약해당일 전일까
지 기간을 의미합니다.
 반려동물(강아지) 일반조항 제22조(재가입) 제1항 및 제2항에 따라 재가입한
경우 또는 반려동물(강아지) 일반조항 제22조(재가입) 제5항에 따라 이 특별약
관 계약이 연장된 경우에는 종전 계약의 보험기간을 연장하는 것으로 보아 제4
항을 적용하지 않습니다.
 반려동물(강아지) 일반조항 제22조(재가입) 제1항 및 제2항에 따라 재가입한
경우 또는 반려동물(강아지) 일반조항 제22조(재가입) 제5항에 따라 이 특별약
관 계약이 연장된 경우에는 제5항을 적용하지 않습니다."
152,573,제2조(보험금 지급에 관한 세부규정),제2조,,긍정:지급,"보험수익자,회사",지급,제2조(보험금 지급에 관한 세부규정) //  제1조(보험금의 지급사유)에도 불구하고 동일한 날에 「5 // 급사유)에서 정한 이물제거(내시경)보험금의 지급사유가 발생한 경우 이 특별약,"제2조,제1조",6574,6581,,제2조(보험금 지급에 관한 세부규정)  제1조(보험금의 지급사유)에도 불구하고 동일한 날에 「5. 반려동물,"제2조(보험금 지급에 관한 세부규정)
 제1조(보험금의 지급사유)에도 불구하고 동일한 날에 「5. 반려동물의료비확장보
장Ⅱ(특정처치(이물제거), 연간 2회한)(강아지) 특별약관」의 제1조(보험금의 지
급사유)에서 정한 이물제거(내시경)보험금의 지급사유가 발생한 경우 이 특별약
관의 보험금은 지급되지 않습니다.
 보험수익자와 회사가 제1조(보험금의 지급사유)의 보험금 지급사유에 대해 합의
하지 못할 때는 보험수익자와 회사가 함께 제3자를 정하고 그 제3자의 의견에 따
를 수 있습니다. 제3자는 동물병원 소속 수의사 중에 정하며, 보험금 지급사유 판
정에 드는 의료비용은 회사가 전액 부담합니다."
153,574,"제3조(""자기공명영상(MRI)"" 및 ""컴퓨터단층촬영(CT)""의 정의)",제3조,,긍정:지급,,지급," 이 특별약관에 있어서 ""자기공명영상(MRI)""이라 함은 제1조(보험금의 지급사유) //  이 특별약관에 있어서 ""컴퓨터단층촬영(CT)""이라 함은 제1조(보험금의 지급사유)","제1조,제3조",6583,6611,146,"제3조(""자기공명영상(MRI)"" 및 ""컴퓨터단층촬영(CT)""의 정의)  이 특별약관에 있어서 ""자기공명영상","제3조(""자기공명영상(MRI)"" 및 ""컴퓨터단층촬영(CT)""의 정의)
 이 특별약관에 있어서 ""자기공명영상(MRI)""이라 함은 제1조(보험금의 지급사유)
에서 정한 수의사에 의하여 진단 및 치료가 필요하다고 인정된 경우로서 수의사
의 관리 하에 자기공명영상(MRI)을 사용하는 촬영 의료행위를 말합니다.
 이 특별약관에 있어서 ""컴퓨터단층촬영(CT)""이라 함은 제1조(보험금의 지급사유)
에서 정한 수의사에 의하여 진단 및 치료가 필요하다고 인정된 경우로서 수의사의
관리 하에 컴퓨터단층촬영(CT)을 사용하는 촬영 의료행위를 말합니다.
용 어 풀 이
∙ 자기공명영상(MRI) : 강한 자기장 내에서 인체에 고주파를 전사해서 반향 되
는 전자기파를 측정하는 영상진단법
∙ 컴퓨터단층촬영(CT) : x선을 투과시켜 그 흡수차이를 컴퓨터로 재구성하여
신체의 단면영상을 얻거나 3차원적인 입체영상을 얻는 영상진단법

[Page 146]
특
별
약
관
상
해
반
려
동
물
제
도
성
특
약
-146-"
154,610,제1조(보험금의 지급사유),제1조,,"긍정:보장,지급,보상,환급; 부정:제외","피보험자,보험수익자,회사",환급,"제1조(보험금의 지급사유) // 장에 대한 보장개시일(이하 백내장/녹내장보장개시일이라 합니다) 이후에 백내장 // 용된 비용(각종 할인 및 감면, 사후환급금액 등을 제외한 실수납액을 의미합니다","제3항,제1항,제2항,제1조",6733,6804,149,제1조(보험금의 지급사유)  회사는 보험증권에 기재된 반려동물에게 이 특별약관의 보험기간 중 백내장/녹내 ,"제1조(보험금의 지급사유)
 회사는 보험증권에 기재된 반려동물에게 이 특별약관의 보험기간 중 백내장/녹내
장에 대한 보장개시일(이하 백내장/녹내장보장개시일이라 합니다) 이후에 백내장
또는 녹내장이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사가 치료 중
백내장/녹내장수술을 시행한 경우 당일 피보험자가 부담한 반려동물의 치료에 사
용된 비용(각종 할인 및 감면, 사후환급금액 등을 제외한 실수납액을 의미합니다.
이하 의료비라 합니다)에서 반려동물의료비보험금 및 보험증권에 기재된 자기부담
금을 제외한 금액을 백내장/녹내장수술보험금으로 제3항에 따라 보험수익자에게
보상하여 드립니다.
 제1항에서 정한 반려동물의료비보험금이란 「1. 반려동물의료비(강아지) 특별약
관」 및 「2. 반려동물의료비확장보장(슬관절/고관절 탈구 및 치과/구강질환)(강
아지) 특별약관」에서 보상하는 의료비보험금 합계를 말합니다.
 제1항에서 정한 백내장/녹내장수술보험금은 제1항의 의료비에서 제2항의 반려
동물의료비보험금 및 보험증권에 기재된 자기부담금을 차감한 금액에 보험증권
에 기재된 보상비율을 곱한 금액이며, 보험증권에 기재된 보험가입금액을 한도
로 연간 1회에 한하여 보상하여 드립니다.
예 시 백내장/녹내장수술보험금의 계산
[백내장/녹내장수술보험금 산출방식]
{(피보험자가 부담한 당일 의료비 - 반려동물의료비보험금 - 자기부담금)
X 보상비율}과 보상한도액 중 적은 금액
[백내장/녹내장수술보험금 지급금액 예시]
·보상비율 70%, 자기부담금 3만원, 보상한도액 50만원 기준
예시①
·백내장/녹내장수술 시행 당일 피보험자가 부담한 의료비 : 253만원
·반려동물의료비보험금 : 200만원
(기본형Ⅰ 가입 기준, 수술을 한 날의 경우)
·지급금액 = {(253만원 - 200만원 - 3만원) x 70%, 50만원} 중 적은 금액
= 35만원
예시②
·백내장/녹내장수술 시행 당일 피보험자가 부담한 의료비 : 353만원
·반려동물의료비보험금 : 200만원
(기본형Ⅰ 가입 기준, 수술을 한 날의 경우)
·지급금액 = {(353만원 – 200만원 - 3만원) x 70%, 50만원} 중 적은 금액
= 50만원

[Page 149]
특
별
약
관
상
해
반
려
동
물
제
도
성
특
약
-149-
 반려동물이 제1항의 사고로 치료를 받던 중에 이 특별약관의 보험기간이 만료
된 경우에도 만료일부터 180일 이내의 의료비는 보상하여 드립니다. 다만, "
155,610,제1조(보험금의 지급사유),제1조,,"긍정:보장,보상",,, 제1항의 경우 백내장/녹내장보장개시일은 계약일로부터 그날을 포함하여 90일이 // 보험계약일을 보장개시일로 합니다 // 예 시 백내장/녹내장보장개시일,"제3항,제22조,제5항,제1항,제2항",6733,6804,149,도 성 특 약 -149-  반려동물이 제1항의 사고로 치료를 받던 중에 이 특별약관의 보험기간이 만료 된 ,"도
성
특
약
-149-
 반려동물이 제1항의 사고로 치료를 받던 중에 이 특별약관의 보험기간이 만료
된 경우에도 만료일부터 180일 이내의 의료비는 보상하여 드립니다. 다만, 사
고일 또는 발병일부터 365일 이내의 치료인 경우에 한합니다.
 제1항의 경우 백내장/녹내장보장개시일은 계약일로부터 그날을 포함하여 90일이
지난날의 다음날로 합니다. 단, 상해를 직접적인 원인으로 치료를 받은 경우에는
보험계약일을 보장개시일로 합니다. 계약일은 제1회 보험료를 받은 날로 합니다.
예 시 백내장/녹내장보장개시일
계약일 보장개시일
90일
2024년 4월 10일 2024년 7월 9일
- 단, 상해를 직접적인 원인으로 치료를 받은 경우에는 보장개시일은 보험계
약일로 합니다.
 제3항에서 ""연간""이란 계약일로부터 매1년 단위로 도래하는 계약해당일 전일까
지 기간을 의미합니다.
 반려동물(강아지) 일반조항 제22조(재가입) 제1항 및 제2항에 따라 재가입한
경우 또는 반려동물(강아지) 일반조항 제22조(재가입) 제5항에 따라 이 특별약
관 계약이 연장된 경우에는 종전 계약의 보험기간을 연장하는 것으로 보아 제4
항을 적용하지 않습니다.
 반려동물(강아지) 일반조항 제22조(재가입) 제1항 및 제2항에 따라 재가입한
경우 또는 반려동물(강아지) 일반조항 제22조(재가입) 제5항에 따라 이 특별약
관 계약이 연장된 경우에는 제5항을 적용하지 않습니다."
156,611,제2조(보험금 지급에 관한 세부규정),제2조,,"긍정:보장,지급","보험수익자,회사",지급,"제2조(보험금 지급에 관한 세부규정) //  제1조(보험금의 지급사유)에도 불구하고 동일한 날에 「3 // 장Ⅱ(창상/교상치료, 연간 1회한)(강아지) 특별약관」 제1조(보험금의 지급사유)","제2조,제1조",6806,6816,,제2조(보험금 지급에 관한 세부규정)  제1조(보험금의 지급사유)에도 불구하고 동일한 날에 「3. 반려동물,"제2조(보험금 지급에 관한 세부규정)
 제1조(보험금의 지급사유)에도 불구하고 동일한 날에 「3. 반려동물의료비확장보
장Ⅱ(MRI/CT, 연간 1회한)(강아지) 특별약관」 또는 「8. 반려동물의료비확장보
장Ⅱ(창상/교상치료, 연간 1회한)(강아지) 특별약관」 제1조(보험금의 지급사유)
에서 정한 보험금의 지급사유 또는 「5. 반려동물의료비확장보장Ⅱ(특정처치(이
물제거), 연간 2회한)(강아지) 특별약관」의 제1조(보험금의 지급사유)에서 정한
이물제거(내시경)보험금의 지급사유가 발생한 경우 이 특별약관의 보험금은 지급
되지 않습니다.
 보험수익자와 회사가 제1조(보험금의 지급사유)의 보험금 지급사유에 대해 합의
하지 못할 때는 보험수익자와 회사가 함께 제3자를 정하고 그 제3자의 의견에 따
를 수 있습니다. 제3자는 동물병원 소속 수의사 중에 정하며, 보험금 지급사유 판
정에 드는 의료비용은 회사가 전액 부담합니다."
157,648,제1조(보험금의 지급사유),제1조,,"긍정:보장,지급,보상,환급; 부정:제외","피보험자,보험수익자,회사",환급,"제1조(보험금의 지급사유) // 의 치료에 사용된 비용(각종 할인 및 감면, 사후환급금액 등을 제외한 실수납액을 // 재된 자기부담금을 제외한 금액을 이물제거(내시경)보험금 또는 이물제거(구토유","제3항,제1항,제1조",6960,6972,,제1조(보험금의 지급사유)  회사는 보험증권에 기재된 반려동물에게 이 특별약관의 보험기간 중 이물 섭취 치,"제1조(보험금의 지급사유)
 회사는 보험증권에 기재된 반려동물에게 이 특별약관의 보험기간 중 이물 섭취 치
료를 직접적인 목적으로 국내에서 수의사가 치료 중 이물제거(내시경) 또는 이물
제거(구토유도약물)에 해당하는 치료를 한 경우 당일 피보험자가 부담한 반려동물
의 치료에 사용된 비용(각종 할인 및 감면, 사후환급금액 등을 제외한 실수납액을
의미합니다. 이하 의료비라 합니다)에서 반려동물의료비보험금 및 보험증권에 기
재된 자기부담금을 제외한 금액을 이물제거(내시경)보험금 또는 이물제거(구토유
도약물)보험금으로 제3항에 따라 보험수익자에게 보상하여 드립니다. 단, 이물제
거(내시경)과 이물제거(구토유도약물)를 동일한 날에 받은 경우 이물제거(내시경)
보험금만 지급합니다.
 제1항에서 정한 반려동물의료비보험금이란 「1. 반려동물의료비(강아지) 특별약
관」 및 「2. 반려동물의료비확장보장(슬관절/고관절 탈구 및 치과/구강질환)(강
아지) 특별약관」에서 보상하는 의료비보험금 합계를 말합니다.
 제1항에서 정한 이물제거(내시경)보험금 또는 이물제거(구토유도약물)보험금은"
158,649,제1항의 의료비에서 제2항의 반려동물의료비보험금 및 보험증권에 기재된 자기부,제1항,제1항,"긍정:보장,지급,보상",피보험자,지급," 단, 이물제거(내시경)보험금 지급횟수 및 이물제거(구토유도약물)보험금 // 지급횟수를 합산하여 연간 2회를 한도로 합니다 // 보험금의 종류 지급기준 보장한도","제3항,제22조,제5항,제1항,제2항",6974,7035,153,제1항의 의료비에서 제2항의 반려동물의료비보험금 및 보험증권에 기재된 자기부 담금을 차감한 금액에 보험증권에,"제1항의 의료비에서 제2항의 반려동물의료비보험금 및 보험증권에 기재된 자기부
담금을 차감한 금액에 보험증권에 기재된 보상비율을 곱한 금액이며, 보험증권에
기재된 보험가입금액을 기준으로 하여 아래에 정한 금액을 한도로 보상하여 드립
니다. 단, 이물제거(내시경)보험금 지급횟수 및 이물제거(구토유도약물)보험금
지급횟수를 합산하여 연간 2회를 한도로 합니다.
보험금의 종류 지급기준 보장한도
이물제거(내시경)
보험금
이물제거를 목적으로
내시경을 받은 경우
보험가입금액의 100%
이물제거(구토유도약물)
보험금
이물제거를 목적으로
구토유도약물을 받은 경우
보험가입금액의 10%

[Page 153]
특
별
약
관
상
해
반
려
동
물
제
도
성
특
약
-153-
예 시 이물제거(내시경)보험금 및 이물제거(구토유도약물)보험금의 계산
[이물제거(내시경)보험금 및 이물제거(구토유도약물)보험금 산출방식]
{(피보험자가 부담한 당일 의료비 - 반려동물의료비보험금 - 자기부담금)
X 보상비율}과 보상한도액 중 적은 금액
[이물제거(내시경)보험금 지급금액 예시]
·보상비율 70%, 자기부담금 3만원, 보상한도액 200만원 기준
예시
·이물제거(내시경) 시행 당일 피보험자가 부담한 의료비 : 218만원
·반려동물의료비보험금 : 15만원
(기본형Ⅰ 가입 기준, 수술을 하지 않은 날의 경우)
·지급금액 = {(218만원 - 15만원 - 3만원) x 70%, 200만원} 중 적은 금액
= 140만원
[이물제거(구토유도약물)보험금 지급금액 예시]
·보상비율 70%, 자기부담금 3만원, 보상한도액 20만원 기준
예시
·이물제거(구토유도약물) 시행 당일 피보험자가 부담한 의료비 : 58만원
·반려동물의료비보험금 : 15만원
(기본형Ⅰ 가입 기준, 수술을 하지 않은 날의 경우)
·지급금액 = {(58만원 - 15만원 - 3만원) x 70%, 20만원} 중 적은 금액
= 20만원
 반려동물이 제1항의 사고로 치료를 받던 중에 이 특별약관의 보험기간이 만료
된 경우에도 만료일부터 180일 이내의 의료비는 보상하여 드립니다. 다만, 사
고일 또는 발병일부터 365일 이내의 치료인 경우에 한합니다.
 제3항에서 ""연간""이란 계약일로부터 매1년 단위로 도래하는 계약해당일 전일까지
기간을 의미합니다.
 반려동물(강아지) 일반조항 제22조(재가입) 제1항 및 제2항에 따라 재가입한
경우 또는 반려동물(강아지) 일반조항 제22조(재가입) 제5항에 따라 이 특"
159,650,제2조(보험금 지급에 관한 세부규정),제2조,,"긍정:보장,지급","보험수익자,회사",지급,"제2조(보험금 지급에 관한 세부규정) //  제1조(보험금의 지급사유)에도 불구하고 동일한 날에 「3 // 료비확장보장Ⅱ(창상/교상치료, 연간 1회한)(강아지) 특별약관」 제1조(보험금","제2조,제1조",7037,7065,154,제2조(보험금 지급에 관한 세부규정)  제1조(보험금의 지급사유)에도 불구하고 동일한 날에 「3. 반려동물,"제2조(보험금 지급에 관한 세부규정)
 제1조(보험금의 지급사유)에도 불구하고 동일한 날에 「3. 반려동물의료비확장보
장Ⅱ(MRI/CT, 연간 1회한)(강아지) 특별약관」 또는 「4. 반려동물의료비확장보
장Ⅱ(백내장/녹내장수술, 연간 1회한)(강아지) 특별약관」 또는 「8. 반려동물의
료비확장보장Ⅱ(창상/교상치료, 연간 1회한)(강아지) 특별약관」 제1조(보험금
의 지급사유)에서 정한 보험금의 지급사유가 발생한 경우 이 특별약관의 이물제
거(구토유도약물)보험금은 지급되지 않습니다. 단, 이물제거(내시경)보험금은 지
급됩니다.
 보험수익자와 회사가 제1조(보험금의 지급사유)의 보험금 지급사유에 대해 합의
하지 못할 때는 보험수익자와 회사가 함께 제3자를 정하고 그 제3자의 의견에 따
를 수 있습니다. 제3자는 동물병원 소속 수의사 중에 정하며, 보험금 지급사유 판
정에 드는 의료비용은 회사가 전액 부담합니다.

[Page 154]
특
별
약
관
상
해
반
려
동
물
제
도
성
특
약
-154-"
160,651,"제3조(""이물제거(내시경)"" 및 ""이물제거(구토유도약물)""의 정의)",제3조,,,,,"제3조(""이물제거(내시경)"" 및 ""이물제거(구토유도약물)""의 정의) //  이 특별약관에 있어서 ""이물제거(내시경)""이라 함은 반려동물의 위장 등 내부의 // 이물질을 제거하기 위하여 수술을 동반하지 않고 내시경 및 내시경포셉을 이용하",제3조,7067,7072,,"제3조(""이물제거(내시경)"" 및 ""이물제거(구토유도약물)""의 정의)  이 특별약관에 있어서 ""이물제거(내시","제3조(""이물제거(내시경)"" 및 ""이물제거(구토유도약물)""의 정의)
 이 특별약관에 있어서 ""이물제거(내시경)""이라 함은 반려동물의 위장 등 내부의
이물질을 제거하기 위하여 수술을 동반하지 않고 내시경 및 내시경포셉을 이용하
여 비침습적으로 시행하는 의료행위를 말합니다.
 이 특별약관에 있어서 ""이물제거(구토유도약물)""이라 함은 반려동물의 위장 등
내부의 이물질을 제거하기 위하여 수술 및 내시경을 동반하지 않고 구토유발을 목
적으로 한 약물을 이용한 의료행위를 말합니다."
161,687,"4. 사고증명서(진료비 영수증(치료비 세부내역 포함), 진료기록부(수의사가 작성",,,,,명시,날짜 및 시간 필수),,7165,7188,156,"4. 사고증명서(진료비 영수증(치료비 세부내역 포함), 진료기록부(수의사가 작성  [Page 156] 특 별","4. 사고증명서(진료비 영수증(치료비 세부내역 포함), 진료기록부(수의사가 작성

[Page 156]
특
별
약
관
상
해
반
려
동
물
제
도
성
특
약
-156-
한 진료차트), MRI, CT, 방사선 촬영 등 영상검사를 하는 경우 해당 사진(촬영
날짜 및 시간 필수)
- 이물제거(내시경) 시행한 경우: 이물제거(내시경) 처치가 명시된 진료비 영수
증(치료비 세부내역 포함), 내시경영상검사결과지 등
- 이물제거(구토유도약물) 시행한 경우: 구토유도약물 처방이 명시된 동물병원
진료비 영수증(치료비 세부내역 포함) 및 수의사처방전"
162,694,"4. ""동물병원""이란 동물진료업을 하는 장소로서 제17조에 따른 신고를 한 진료",,,,,신고," ""동물병원""이란 동물진료업을 하는 장소로서 제17조에 따른 신고를 한 진료 //  제1항 제4호의 사고증명서는 수의사법 제12조(진단서 등)에서 규정한 내용에 따 // 라 국내의 동물병원에서 수의사에 의해 발급한 것이어야 합니다","제3항,제1항,제17조,제12조,제6항,제85조",7207,7247,157,"4. ""동물병원""이란 동물진료업을 하는 장소로서 제17조에 따른 신고를 한 진료 기관을 말한다.  제1항 ","4. ""동물병원""이란 동물진료업을 하는 장소로서 제17조에 따른 신고를 한 진료
기관을 말한다.
 제1항 제4호의 사고증명서는 수의사법 제12조(진단서 등)에서 규정한 내용에 따
라 국내의 동물병원에서 수의사에 의해 발급한 것이어야 합니다.

[Page 157]
특
별
약
관
상
해
반
려
동
물
제
도
성
특
약
-157-
관 련 법 규 수의사법 제12조(진단서 등)
① 수의사는 자기가 직접 진료하거나 검안하지 아니하고는 진단서, 검안서,
증명서 또는 처방전을 발급하지 못하며, 「약사법」 제85조제6항에 따른
동물용 의약 품(이하 ""동물용 의약품""이라 한다)을 처방·투약하지
못한다. 다만, 직접 진료하거나 검안한 수의사가 부득이한 사유로 진단서,
검안서 또는 증명서를 발급할 수 없을 때에는 같은 동물병원에 종사하는
다른 수의사가 진료부 등에 의하여 발급할 수 있다.
② 제1항에 따른 진료 중 폐사(斃死)한 경우에 발급하는 폐사 진단서는 다른
수의사에게서 발급받을 수 있다.
③ 수의사는 직접 진료하거나 검안한 동물에 대한 진단서, 검안서, 증명서
또는 처방전의 발급을 요구받았을 때에는 정당한 사유 없이 이를
거부하여서는 아니된다.
④ 제1항부터 제3항까지의 규정에 따른 진단서, 검안서, 증명서 또는
처방전의 서식, 기재사항, 그 밖에 필요한 사항은 농림축산식품부령으로
정한다.
⑤ 제1항에도 불구하고 농림축산식품부장관에게 신고한 축산농장에
상시고용된 수의사는 해당 농장의 가축에게 투여할 목적으로 동물용
의약품에 대한 처방전을 발급할 수 있다. 이 경우 상시고용된 수의사의
범위, 신고방법, 처방전 발급 및 보존 방법, 진료부 작성 및 보고, 교육,
준수사항 등 그 밖에 필요한 사항은 농림축산식품부령으로 정한다."
