chunk_id,section_idx,section_header,section_name,subsection_name,topic_positive_negative,subject,procedure,claim_sentence,cross_ref,start_line,end_line,page,preview,chunk_text
113,522,4. 위 이외에 위험이 뚜렷이 변경되거나 변경되었음을 알았을 때,,,"긍정:보장,지급,환급,청구,변경","피보험자,회사,계약자",청구,"정산금액 처리(환급 또는 추가납입) // 고, 이후 기간 보장을 위한 재원인 계약자적립액 등의 차이로 인하여 발생한 정산금액 // (이하 「정산금액」이라 합니다)을 환급하여 드립니다","제4항,제21조,제1항,제2항",3702,3732,73,4. 위 이외에 위험이 뚜렷이 변경되거나 변경되었음을 알았을 때 ② 회사는 제1항의 통지로 인하여 위험의 변,"4. 위 이외에 위험이 뚜렷이 변경되거나 변경되었음을 알았을 때
② 회사는 제1항의 통지로 인하여 위험의 변동이 발생한 경우에는 보통약관 제21조(계약
내용의 변경 등)에 따라 계약내용을 변경할 수 있습니다.
<유의사항>
[위험변경에 따른 계약변경 절차]
위험변경사항 통지(우편, 전화, 방문 등)
↓
계약자, 피보험자의 계약변경사항 확인 후 청약
↓
계약변경사항 인수 심사
↓
정산금액 처리(환급 또는 추가납입)
↓
계약변경 완료
③ 회사는 제2항에 따라 계약내용을 변경할 때 위험이 감소된 경우에는 보험료를 감액하
고, 이후 기간 보장을 위한 재원인 계약자적립액 등의 차이로 인하여 발생한 정산금액
(이하 「정산금액」이라 합니다)을 환급하여 드립니다. 한편 위험이 증가된 경우에는
보험료의 증액 및 정산금액의 추가납입을 요구할 수 있으며, 계약자는 이를 납입하여
야 합니다.
④ 제1항의 통지에 따라 위험의 증가로 보험료를 더 내야 할 경우 회사가 청구한 추가보
험료(정산금액을 포함합니다)를 계약자가 납입하지 않았을 때, 회사는 위험이 증가되
기 전에 적용된 보험요율(이하「변경전 요율」이라 합니다)의 위험이 증가된 후에 적
용해야 할 보험요율(이하「변경후 요율」이라 합니다)에 대한 비율에 따라 보험금을
삭감하여 지급합니다. 다만, 증가된 위험과 관계없이 발생한 보험금 지급사유에 관해
서는 원래대로 지급합니다.
⑤ 계약자 또는 피보험자가 고의 또는 중대한 과실로 제1항 각 호의 변경사실을 회사에
71 / 182

[Page 73]
알리지 않았을 경우 변경후 요율이 변경전 요율보다 높을 때에는 회사는 그 변경사실
을 안 날부터 1개월 이내에 계약자 또는 피보험자에게 제4항에 따라 보장됨을 통보하
고 이에 따라 보험금을 지급합니다."
114,530,5. 보험설계사 등이 계약자 또는 피보험자에게 알릴 기회를 주지 않았거나 계약자 또,,,"긍정:지급,환급; 부정:해지","피보험자,보험설계사,회사,계약자",해지,부실한 사항을 알렸다고 인정되는 경우에는 이 특별약관을 해지할 수 있습니다 // ③ 제1항에 따라 이 특별약관을 해지하였을 때에는 이 특별약관의 해약환급금을 계약자 // ④ 제1항 제1호에 의한 이 특별약관의 해지가 보험금 지급사유 발생 후에 이루어진 경우,"제2조,제1항",3755,3771,,5. 보험설계사 등이 계약자 또는 피보험자에게 알릴 기회를 주지 않았거나 계약자 또 는 피보험자가 사실대로 ,"5. 보험설계사 등이 계약자 또는 피보험자에게 알릴 기회를 주지 않았거나 계약자 또
는 피보험자가 사실대로 알리는 것을 방해한 경우, 계약자 또는 피보험자에게 사실
대로 알리지 않게 하였거나 부실한 사항을 알릴 것을 권유했을 때. 다만, 보험설계
사 등의 행위가 없었다 하더라도 계약자 또는 피보험자가 사실대로 알리지 않거나
부실한 사항을 알렸다고 인정되는 경우에는 이 특별약관을 해지할 수 있습니다.
③ 제1항에 따라 이 특별약관을 해지하였을 때에는 이 특별약관의 해약환급금을 계약자
에게 지급합니다.
④ 제1항 제1호에 의한 이 특별약관의 해지가 보험금 지급사유 발생 후에 이루어진 경우
에 회사는 보험금을 지급하지 않으며, 계약 전 알릴 의무 위반 사실(계약해지 등의 원
인이 되는 위반사실을 구체적으로 명시)뿐만 아니라 계약 전 알릴 의무사항이 중요한
사항에 해당되는 사유를 ""반대증거가 있는 경우 이의를 제기할 수 있습니다""라는 문구
와 함께 계약자에게 서면 또는 전자문서 등으로 알려 드립니다. 회사가 전자문서로 안
내하고자 할 경우에는 계약자에게 서면 또는 「전자서명법」 제2조 제2호에 따른 전
자서명으로 동의를 얻어 수신확인을 조건으로 전자문서를 송신하여야 합니다. 계약자
의 전자문서 수신이 확인되기 전까지는 그 전자문서는 송신되지 않은 것으로 봅니다.
회사는 전자문서가 수신되지 않은 것을 확인한 경우에는 서면(등기우편 등)으로 다시
알려드립니다.
⑤ 제1항 제2호에 의한 계약의 해지가 보험금 지급사유 발생 후에 이루어진 경우에는 제"
115,531,제12조(계약 후 알릴 의무) 제4항 또는 제5항에 따라 보험금을 지급합니다.,제12조,제4항,"긍정:지급; 부정:해지,거절",회사,해지,제12조(계약 후 알릴 의무) 제4항 또는 제5항에 따라 보험금을 지급합니다 // ⑥ 제1항에도 불구하고 알릴 의무를 위반한 사실이 보험금 지급사유 발생에 영향을 미쳤 // 지하거나 보험금 지급을 거절하지 않습니다,"제22조,제5항,제1항,제12조,제4항,제2항",3773,3779,,제12조(계약 후 알릴 의무) 제4항 또는 제5항에 따라 보험금을 지급합니다. ⑥ 제1항에도 불구하고 알릴 ,"제12조(계약 후 알릴 의무) 제4항 또는 제5항에 따라 보험금을 지급합니다.
⑥ 제1항에도 불구하고 알릴 의무를 위반한 사실이 보험금 지급사유 발생에 영향을 미쳤
음을 회사가 증명하지 못한 경우에는 제4항 및 제5항에 관계없이 약정한 보험금을 지
급합니다.
⑦ 회사는 다른 보험가입내역에 대한 계약 전 알릴 의무 위반을 이유로 이 특별약관을 해
지하거나 보험금 지급을 거절하지 않습니다.
⑧ 제22조(보험료의 납입을 연체하여 해지된 특별약관의 부활(효력회복))에 따라 이 특별
약관이 부활(효력회복)된 경우에는 부활(효력회복)계약을 제2항의 최초계약으로 봅니"
116,533,제14조 (특별약관의 체결),제14조,,"긍정:보장,지급; 부정:제외,취소,거절,제한","회사,계약자",지급,"② 회사는 반려견이 이 특별약관에 적합하지 않은 경우에는 승낙을 거절하거나 별도의 // 조건(보험가입금액 제한, 일부보장 제외, 보험금 삭감, 보험료 할증 등)을 붙여 승낙할 // 는 계약은 청약일, 진단계약은 진단일(재진단의 경우에는 최종진단일)부터 30일 이내",제14조,3783,3799,74,제14조 (특별약관의 체결) ① 이 특별약관은 기본계약을 체결할 때 계약자의 청약과 회사의 승낙으로 기본계약,"제14조 (특별약관의 체결)
① 이 특별약관은 기본계약을 체결할 때 계약자의 청약과 회사의 승낙으로 기본계약에
부가하여 이루어집니다.
② 회사는 반려견이 이 특별약관에 적합하지 않은 경우에는 승낙을 거절하거나 별도의
조건(보험가입금액 제한, 일부보장 제외, 보험금 삭감, 보험료 할증 등)을 붙여 승낙할
수 있습니다.
③ 회사는 이 특별약관의 청약을 받고 제1회 보험료를 받은 경우에 건강진단을 받지 않
는 계약은 청약일, 진단계약은 진단일(재진단의 경우에는 최종진단일)부터 30일 이내
에 승낙 또는 거절하여야 하며, 승낙한 때에는 보험증권을 드립니다. 그러나 30일 이
내에 승낙 또는 거절의 통지가 없으면 승낙된 것으로 봅니다.
④ 회사가 제1회 보험료를 받고 승낙을 거절한 경우에는 거절통지와 함께 받은 금액을
계약자에게 돌려 드리며, 보험료를 받은 기간에 대하여 평균공시이율+1%를 연단위
복리로 계산한 금액을 더하여 지급합니다. 다만, 회사는 계약자가 제1회 보험료를 신
용카드로 납입한 특별약관의 승낙을 거절하는 경우에는 신용카드의 매출을 취소하며
72 / 182

[Page 74]
이자를 더하여 지급하지 않습니다."
117,536,제16조 (특별약관의 무효),제16조,,부정:무효,회사,,제16조 (특별약관의 무효) // 계약을 체결할 때 계약에서 정한 반려견의 나이에 미달되었거나 초과되었을 경우 이 특 // 별약관은 무효로 하며 이미 납입한 이 특별약관의 보험료를 돌려드립니다,제16조,3805,3810,,제16조 (특별약관의 무효) 계약을 체결할 때 계약에서 정한 반려견의 나이에 미달되었거나 초과되었을 경우 이,"제16조 (특별약관의 무효)
계약을 체결할 때 계약에서 정한 반려견의 나이에 미달되었거나 초과되었을 경우 이 특
별약관은 무효로 하며 이미 납입한 이 특별약관의 보험료를 돌려드립니다. 다만, 회사의
고의 또는 과실로 특별약관이 무효로 된 경우와 회사가 승낙 전에 무효임을 알았거나 알
수 있었음에도 불구하고 보험료를 반환하지 않은 경우에는 보험료를 납입한 날의 다음날
부터 반환일까지의 기간에 대하여 회사는 이 특별약관의 보험계약대출이율을 연단위 복
리로 계산한 금액을 더하여 돌려 드립니다."
118,542,5. 보험가입금액(배상책임의 경우 보상한도액) 등 기타 계약의 내용,,,"긍정:지급,보상,환급,변경; 부정:해지","회사,계약자",해지,"감액하고자 할 때에는 그 감액된 부분은 특별약관이 해지된 것으로 보며, 이로써 회사 // 가 지급하여야 할 해약환급금이 있을 때에는 이 특별약관의 해약환급금을 계약자에게 //  다만, 보험가입금액(배상책임의 경우 보상한도액)을 감액할 때 해약환급",제1항,3819,3828,,5. 보험가입금액(배상책임의 경우 보상한도액) 등 기타 계약의 내용 ② 회사는 계약자가 제1회 보험료를 납입,"5. 보험가입금액(배상책임의 경우 보상한도액) 등 기타 계약의 내용
② 회사는 계약자가 제1회 보험료를 납입한 때부터 1년 이상 지난 유효한 계약으로서 그
보험종목의 변경을 요청할 때에는 회사의 사업방법서에서 정하는 방법에 따라 이를
변경하여 드립니다.
③ 회사는 계약자가 제1항 제5호에 따라 보험가입금액(배상책임의 경우 보상한도액)을
감액하고자 할 때에는 그 감액된 부분은 특별약관이 해지된 것으로 보며, 이로써 회사
가 지급하여야 할 해약환급금이 있을 때에는 이 특별약관의 해약환급금을 계약자에게
지급합니다. 다만, 보험가입금액(배상책임의 경우 보상한도액)을 감액할 때 해약환급
금이 없거나 최초 가입할 때 안내한 해약환급금보다 적어질 수 있습니다.
④ 회사는 제1항 제4호에 따라 계약자를 변경한 경우, 변경된 계약자에게 보험증권 및 약
관을 드리고, 변경된 계약자가 요청하는 경우 약관의 중요한 내용을 설명하여 드립니"
119,544,제18조 (보험나이 등),제18조,,"긍정:지급,변경",,변경,"제18조 (보험나이 등) // ① 이 특별약관에서의 반려견의 나이는 만나이를 기준으로 합니다 // ② 제1항의 만나이는 계약일 현재 반려견의 실제 만나이를 기준으로 하며, 이후 매년 계","제18조,제1항",3831,3843,,제18조 (보험나이 등) ① 이 특별약관에서의 반려견의 나이는 만나이를 기준으로 합니다. ② 제1항의 만나이,"제18조 (보험나이 등)
① 이 특별약관에서의 반려견의 나이는 만나이를 기준으로 합니다.
② 제1항의 만나이는 계약일 현재 반려견의 실제 만나이를 기준으로 하며, 이후 매년 계
약해당일에 나이가 증가하는 것으로 합니다.
③ 반려견의 나이 및 품종에 관한 청약서상 기재사항이 사실과 다른 경우에는 정정된 나
이 및 품종에 해당하는 보험금 및 보험료로 변경합니다. 다만, 반려동물의 나이 및 품
종이 정정되기 이전에는 「나이 및 품종이 정정되기 전에 적용된 보험료율」의 「나
이 및 품종이 정정된 후에 적용해야할 보험료율」에 대한 비율에 따라 보험금을 삭감
하여 지급합니다.
<예시안내>
[계약해당일 계산]
최초계약일과 동일한 월, 일을 말합니다.
계약일 : 2022년 4월 10일 ⇒ 계약해당일 : 매년 4월 10일
단, 계약해당일 2월 29일이 없을 경우에는 2월 28일을 계약해당일로 합니다."
120,546,제20조 (제1회 보험료 및 회사의 보장개시),제20조,,"긍정:보장,지급,성립","회사,계약자",지급,제20조 (제1회 보험료 및 회사의 보장개시) // 에 따라 보장을 합니다 // 한 경우에는 제1회 보험료를 받은 때부터 보장이 개시됩니다,"제20조,제2항",3851,3868,75,제20조 (제1회 보험료 및 회사의 보장개시) ① 회사는 특별약관의 청약을 승낙하고 제1회 보험료를 받은 때,"제20조 (제1회 보험료 및 회사의 보장개시)
① 회사는 특별약관의 청약을 승낙하고 제1회 보험료를 받은 때부터 이 약관이 정한 바
에 따라 보장을 합니다. 또한, 회사가 청약과 함께 제1회 보험료를 받고 청약을 승낙
한 경우에는 제1회 보험료를 받은 때부터 보장이 개시됩니다. 자동이체 또는 신용카
드로 납입하는 경우에는 자동이체신청 또는 신용카드매출승인에 필요한 정보를 제공
한 때를 제1회 보험료를 받은 때로 하며, 계약자의 책임 있는 사유로 자동이체 또는
매출승인이 불가능한 경우에는 보험료가 납입되지 않은 것으로 봅니다.
② 회사가 청약과 함께 제1회 보험료를 받고 청약을 승낙하기 전에 보험금 지급사유가
발생하였을 때에도 보장개시일부터 이 약관이 정하는 바에 따라 보장을 합니다.
73 / 182

[Page 75]
<용어풀이>
[보장개시일]
회사가 보장을 개시하는 날로서 계약이 성립되고 제1회 보험료를 받은 날을 말하나, 회사가 승낙
하기 전이라도 청약과 함께 제1회 보험료를 받은 경우에는 제1회 보험료를 받은 날을 말합니다.
또한, 보장개시일을 계약일로 봅니다.
③ 회사는 제2항에도 불구하고 다음 중 한 가지에 해당되는 경우에는 보장을 하지 않습
니다."
121,553,3. 계약자가 회사로부터 보험계약대출을 받은 경우 특별약관이 해지되는 즉시 해약환,,,"긍정:지급,보상; 부정:해지","회사,계약자",해지, 계약자가 회사로부터 보험계약대출을 받은 경우 특별약관이 해지되는 즉시 해약환 // ④ 보험료 납입이 연체중이라도 특별약관의 해지 전에 발생한 보험금 지급사유에 대하여,"제2조,제1항,제2항,제3항",3885,3900,,3. 계약자가 회사로부터 보험계약대출을 받은 경우 특별약관이 해지되는 즉시 해약환 급금에서 보험계약대출원금과,"3. 계약자가 회사로부터 보험계약대출을 받은 경우 특별약관이 해지되는 즉시 해약환
급금에서 보험계약대출원금과 이자가 차감된다는 내용
② 납입최고(독촉)기간의 마지막 날이 영업일이 아닌 때에는 최고(독촉)기간은 그 다음
날 까지로 합니다.
③ 타인을 위한 계약의 경우 특정된 타인에게도 제1항 및 제2항에 따른 내용을 알려 드
립니다.
④ 보험료 납입이 연체중이라도 특별약관의 해지 전에 발생한 보험금 지급사유에 대하여
회사는 보상합니다.
⑤ 회사가 제1항에 의한 납입최고(독촉) 등을 전자문서로 안내하고자 할 경우에는 계약자
에게 서면, 전자서명법 제2조 제2호에 따른 전자서명으로 동의를 얻어 수신확인을 조
건으로 전자문서를 송신하여야 하며, 계약자가 전자문서에 대하여 수신을 확인하기
전까지는그 전자문서는 송신되지 않은 것으로 봅니다. 회사는 전자문서가 수신되지
않은 것을 확인한 경우에는 제1항에서 정한 내용을 서면(등기우편 등) 또는 전화(음성
녹음)로 다시 알려 드립니다.
⑥ 회사가 제1항에 따른 납입최고(독촉) 등을 전화(음성녹음)로 안내하고자 할 때 다음
각 호의 요건을 모두 충족하는 경우에 「보험업감독규정」 제4-36조 제3항에 따른
전자적 상품설명장치를 활용할 수 있습니다."
122,559,제22조 (보험료의 납입을 연체하여 해지된 특별약관의 부활(효력회복)),제22조,,"긍정:보장,지급,환급,성립; 부정:해지","회사,계약자",해지,제22조 (보험료의 납입을 연체하여 해지된 특별약관의 부활(효력회복)) // ① 제21조(보험료의 납입이 연체되는 경우 납입최고(독촉)와 특별약관의 해지)에 따라 특 // 별약관이 해지되었으나 해약환급금을 받지 않은 경우(보험계약대출 등에 따라 해약환,"제20조,제15조,제3항,제3조,제22조,제1항,제11조,제13조,제21조",3913,3931,76,제22조 (보험료의 납입을 연체하여 해지된 특별약관의 부활(효력회복)) ① 제21조(보험료의 납입이 연체되는,"제22조 (보험료의 납입을 연체하여 해지된 특별약관의 부활(효력회복))
① 제21조(보험료의 납입이 연체되는 경우 납입최고(독촉)와 특별약관의 해지)에 따라 특
별약관이 해지되었으나 해약환급금을 받지 않은 경우(보험계약대출 등에 따라 해약환
급금이 차감되었으나 받지 않은 경우 또는 해약환급금이 없는 경우를 포함합니다) 계
약자는 해지된 날부터 3년 이내에 회사가 정한 절차에 따라 특별약관의 부활(효력회
복)을 청약할 수 있습니다. 회사가 부활(효력회복)을 승낙한 때에는 계약자는 부활(효
력회복)을 청약한 날까지의 연체된 보험료에 평균공시이율 + 1% 범위 내에서 각 상품
별로 회사가 정하는 이율로 계산한 금액을 더하여 납입하여야 합니다. 다만, 금리연동
형보험은 각 상품별 사업방법서에서 별도로 정한 이율로 계산합니다.
② 제1항에 따라 해지된 특별약관을 부활(효력회복)하는 경우에는 제11조(계약 전 알릴
의무), 제13조(알릴 의무 위반의 효과), 제15조(사기에 의한 계약), 제20조(제1회 보험
료 및 회사의 보장개시) 및 보통약관 제20조(보험계약의 성립)를 준용합니다.
③ 제1항에서 정한 특별약관의 부활(효력회복)이 이루어진 경우라도 계약자 또는 피보험
자가 최초계약 청약시 제11조(계약 전 알릴 의무)를 위반한 경우에는 제13조(알릴 의
무 위반의 효과)가 적용됩니다.
④ 부활(효력회복)되는 특별약관의 보장개시는 제1항 내지 제3항을 따릅니다. 이 경우 부
74 / 182

[Page 76]
활(효력회복)일을 보험계약일로 하여 제3조(보험금의 지급사유) 제3항을 적용합니다."
123,560,제23조 (강제집행 등으로 인하여 해지된 특별약관의 특별부활(효력회복)),제23조,,"긍정:지급,환급,청구,변경; 부정:해지,소멸","보험수익자,회사,계약자",청구,"제23조 (강제집행 등으로 인하여 해지된 특별약관의 특별부활(효력회복)) // ① 회사는 계약자의 해약환급금 청구권에 대한 강제집행, 담보권실행, 국세 및 지방세 체 // 납처분절차에 의해 특별약관이 해지된 경우 해지 당시의 보험수익자가 계약자의 동의","제23조,제1항,제17조",3933,3952,,제23조 (강제집행 등으로 인하여 해지된 특별약관의 특별부활(효력회복)) ① 회사는 계약자의 해약환급금 청구,"제23조 (강제집행 등으로 인하여 해지된 특별약관의 특별부활(효력회복))
① 회사는 계약자의 해약환급금 청구권에 대한 강제집행, 담보권실행, 국세 및 지방세 체
납처분절차에 의해 특별약관이 해지된 경우 해지 당시의 보험수익자가 계약자의 동의
를 얻어 특별약관 해지로 회사가 채권자에게 지급한 금액을 회사에 지급하고 제17조
(특별약관내용의 변경 등) 제1항의 절차에 따라 계약자 명의를 보험수익자로 변경하
여 특별약관의 특별부활(효력회복)을 청약할 수 있음을 보험수익자에게 통지하여야 합
니다.
<용어풀이>
[강제집행과 담보권실행]
강제집행이란 사법상 또는 행정법상의 의무를 이행하지 않는 사람에 대하여 국가가 강제 권력으로
그 의무를 이행하는 것을 말합니다. 담보권실행이란 담보권을 설정한 채권자가 채무를 이행하지
않는 채무자에 대하여 해당 담보권을 실행하는 것을 말합니다.
법원은 채권자의 신청에 따른 강제집행 및 담보권실행으로 채무자의 해약환급금을 압류할 수 있으
며, 법원의 추심명령 또는 전부명령에 따라 회사는 채권자에게 해약환급금을 지급하게 됩니다.
· 추심명령 : 채무자가 제3채무자에 대하여 가지고 있는 금전채권을 대위의 절차 없이 채무자
에 갈음하여 직접 추심(받아냄)할 수 있는 권리를 부여하는 집행법원의 결정
· 전부명령 : 채무자가 제3채무자에 대한 채권을 채권자에게 이전시키고 그 대신 채무자에 대
한 채권이 소멸되는 집행법원의 결정
[국세 및 지방세 체납처분 절차]
국세 및 지방세 체납처분 절차란 국세 또는 지방세를 체납할 경우 국세 기본법 및 지방세법에 의하
여 체납된 세금에 대하여 가산금 징수, 독촉장 발부 및 재산 압류 등의 집행을 하는 것을 말합니"
124,561,다.,,,"긍정:지급,환급,변경","보험수익자,회사,계약자",환급,"국세 및 지방세 체납시 국세청 및 지방자치단체에 의해 채무자의 해약환급금이 압류될 수 있으며, // 체납처분 절차에 따라 회사는 채권자에게 해약환급금을 지급하게 됩니다","제1항,제3항",3954,3973,,"다. 국세 및 지방세 체납시 국세청 및 지방자치단체에 의해 채무자의 해약환급금이 압류될 수 있으며, 체납처분","다.
국세 및 지방세 체납시 국세청 및 지방자치단체에 의해 채무자의 해약환급금이 압류될 수 있으며,
체납처분 절차에 따라 회사는 채권자에게 해약환급금을 지급하게 됩니다.
② 회사는 제1항에 따른 계약자 명의변경 신청 및 특별약관의 특별부활(효력회복) 청약을
승낙하며, 특별약관은 청약한 때부터 특별부활(효력회복) 됩니다.
③ 회사는 제1항의 통지를 지정된 보험수익자에게 하여야 합니다. 다만, 회사는 법정상속
인이 보험수익자로 지정된 경우에는 제1항의 통지를 계약자에게 할 수 있습니다.
<용어풀이>
[법정상속인]
피상속인의 사망에 의하여 민법의 규정에 의한 상속순위에 따라 상속받는 자를 말합니다.
※ 상속순위
① 피상속인의 직계비속 ② 피상속인의 직계존속
③ 피상속인의 형제자매 ④ 피상속인의 4촌 이내의 방계혈족
[직계비속]
자기로부터 직계로 이어져 내려가는 혈족. 자녀, 손자, 증손 등
[직계존속]
조상으로부터 직계로 내려와 자기에 이르는 사이의 혈족. 부모, 조부모 등
[방계혈족]
자기의 형제자매와 형제자매의 직계비속, 직계존속의 형제자매 및 그 형제자매의 직계비속
④ 보험수익자는 통지를 받은 날(제3항에 따라 계약자에게 통지된 경우에는 계약자가 통
지를 받은 날을 말합니다)부터 15일 이내에 제1항의 절차를 이행할 수 있습니다."
125,565,2. 계약자 또는 피보험자가 보험금 청구에 관한 서류에 고의로 사실과 다른 것을 기재,,,"긍정:지급,환급,청구; 부정:해지","피보험자,회사,계약자",청구," 계약자 또는 피보험자가 보험금 청구에 관한 서류에 고의로 사실과 다른 것을 기재 //  다만, 이미 보험금 지급사 // 유가 발생한 경우에는 보험금 지급에 영향을 미치지 않습니다",제1항,3985,3993,,2. 계약자 또는 피보험자가 보험금 청구에 관한 서류에 고의로 사실과 다른 것을 기재 하였거나 그 서류 또는,"2. 계약자 또는 피보험자가 보험금 청구에 관한 서류에 고의로 사실과 다른 것을 기재
하였거나 그 서류 또는 증거를 위조 또는 변조한 경우. 다만, 이미 보험금 지급사
유가 발생한 경우에는 보험금 지급에 영향을 미치지 않습니다.
<용어풀이>
[이미 발생한 보험금 지급사유에 대한 보험금 지급]
계약자 또는 피보험자가 보험금 청구에 관한 서류를 변조하여 보험금을 청구한 경우, 회사는 그 사
실을 안 날부터 1개월 이내에 계약을 해지할 수 있습니다. 다만, 이 경우에도 회사는 실제 발생한
보험금 지급사유에 대해서는 보험금을 지급합니다.
② 회사가 제1항에 따라 이 특별약관을 해지한 경우 회사는 그 취지를 계약자에게 통
지하고 이 특별약관의 해약환급금을 지급합니다."
126,566,제26조 (회사의 손해배상책임),제26조,,긍정:지급; 부정:거절,"회사,보험수익자,보험설계사,계약자,피보험자",지급,② 회사는 보험금 지급 거절 및 지연지급의 사유가 없음을 알았거나 알 수 있었는데도 소 // ③ 회사가 보험금 지급여부 및 지급금액에 관하여 현저하게 공정을 잃은 합의로 계약자,"제26조,제2항",3995,4009,77,"제26조 (회사의 손해배상책임) 75 / 182  [Page 77] ① 회사는 계약과 관련하여 임직원, 보험","제26조 (회사의 손해배상책임)
75 / 182

[Page 77]
① 회사는 계약과 관련하여 임직원, 보험설계사 및 대리점의 책임있는 사유로 계약자 및
피보험자에게 발생된 손해에 대하여 관계 법령 등에 따라 손해배상의 책임을 집니다.
② 회사는 보험금 지급 거절 및 지연지급의 사유가 없음을 알았거나 알 수 있었는데도 소
를 제기하여 계약자 또는 피보험자에게 손해를 가한 경우에는 그에 따른 손해를 배상
할 책임을 집니다.
③ 회사가 보험금 지급여부 및 지급금액에 관하여 현저하게 공정을 잃은 합의로 계약자
또는 피보험자에게 손해를 가한 경우에도 회사는 제2항에 따라 손해를 배상할 책임을
집니다.
<용어풀이>
[현저하게 공정을 잃은 합의]
회사가 보험수익자의 경제적․신체적․정신적인 어려움, 경솔함, 경험 부족 등을 이용하여 동일․유사
사례에 비추어 보험수익자에게 매우 불합리하게 합의를 하는 것을 의미합니다."
127,567,제27조 (특별약관의 재가입에 관한 사항),제27조,사항,긍정:성립; 부정:거절,"회사,계약자",,을 사유로 가입을 거절할 수 없습니다,"제1항,제27조,제4항,제2항,제21조,제19조",4011,4017,,제27조 (특별약관의 재가입에 관한 사항) ① 계약이 다음 각 호의 조건을 충족하고 계약자가 제4항에 따라 ,"제27조 (특별약관의 재가입에 관한 사항)
① 계약이 다음 각 호의 조건을 충족하고 계약자가 제4항에 따라 재가입의사를 표시한
때에는 특별약관 일반사항의 제19조(특별약관의 성립) 및 제21조(약관 교부 및 설명
의무 등)를 준용하여 회사가 정한 절차에 따라 계약자는 기존 계약에 이어 재가입할
수 있으며, 이 경우 회사는 기존계약의 가입 이후 발생한 반려동물의 상해 또는 질병
을 사유로 가입을 거절할 수 없습니다. 단, 특별약관 일반사항의 제19조(특별약관의
성립) 제1항 및 제2항에도 불구하고 제2항에서 말하는 별도의 반려동물보험 상품으로
체결될 수 있습니다."
128,569,2. 재가입 전 계약의 보험료가 정상적으로 납입완료 되었을 것,,,"긍정:보장,환급,청구,변경; 부정:취소,거절,제한","회사,계약자",청구," 다만, 재가입 계약이 직전계약보다 보장내용 및 범위 등이 확대 // 보장을 제한할 수 있습니다 // ③ 회사는 계약자에게 재가입주기(보장내용 변경주기)가 끝나는 날 이전까지 2회 이상 재","제5항,제4항,제3항",4021,4060,,2. 재가입 전 계약의 보험료가 정상적으로 납입완료 되었을 것 ② 이 계약의 보험기간 종료 후 계약자가 재가,"2. 재가입 전 계약의 보험료가 정상적으로 납입완료 되었을 것
② 이 계약의 보험기간 종료 후 계약자가 재가입을 원하는 경우 계약자는 재가입 시점에
서 회사가 판매하는 동일하거나 객관적이고 합리적인 범위내에서 기존 계약내용에 상
응한 반려동물보험 상품(보험업감독규정 제1-2조(정의)에서 정한 장기손해보험에 한
하며 이하「반려동물보험 상품」이라 합니다)으로 가입을 할 수 있으며, 회사는 이를
거절할 수 없습니다. 다만, 재가입 계약이 직전계약보다 보장내용 및 범위 등이 확대
된 경우 확대된 내용에 대해 회사는 재가입 시점의 인수기준에 따라 승낙하거나 일부
보장을 제한할 수 있습니다.
③ 회사는 계약자에게 재가입주기(보장내용 변경주기)가 끝나는 날 이전까지 2회 이상 재
가입 요건, 보장내용 변경내역, 보험료 수준, 재가입 절차 및 재가입 의사 여부를 확인
하는 내용 등을 서면(등기우편 등), 전화(음성녹음), 전자문서, 휴대전화 문자메시지
또는 이에 준하는 전자적 의사표시 등으로 알려드리고, 회사는 계약자의 재가입의사
를 전화(음성녹음), 직접 방문 또는 전자적 의사표시, 통신판매계약의 경우 통신수단
을 통해 확인합니다.
④ 계약자는 제3항에 따른 재가입안내와 재가입여부 확인 요청을 받은 경우 재가입 의사
를 표시하여야 합니다.
⑤ 제3항 및 제4항에도 불구하고, 회사가 계약자의 재가입 의사를 확인하지 못한 경우(계
약자와의 연락두절로 회사의 안내가 계약자에게 도달하지 못한 경우 포함)에는 직전
계약과 동일한 조건으로 보험계약을 연장합니다. 다만, 보험계약이 연장된 경우 연장
된 날 기준으로 매년 현재의 예정기초율(적용이율, 적용위험률, 부가보험요율) 적용
및 반려동물의 연령 증가 등의 사유로 보험요율이 변동될 수 있으며 이 때의 보험료
는「보험료 및 해약환급금 산출방법서」에 따라 산출합니다. 또한, 보험계약의 연장은
기본계약의 보험기간 내에서만 가능합니다.
⑥ 제5항에 따라 보험계약이 연장된 경우 계약자는 그 최초연장된 날로부터 90일 이내에
그 계약을 취소할 수 있으며, 계약자가 연장된 보험계약을 취소하는 경우 회사는 최초
연장된 날 이후 계약자가 납입한 보험료 전액을 환급합니다.
⑦ 제5항에 따라 보험계약이 연장된 경우 보험계약의 연장일은 회사가 계약자의 재가입
의사를 확인한 날(계약자 등이 회사에 보험금을 청구함으로써 계약자에게 연락이 닿
아 회사가 계약자의 재가입의사를 확인한 날 등)까지로 합니다. 회사"
